Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20120904,13092.15,12977.09,103924074,28.06848175,-115.1048266,115.3,13093.40722,13105.44,-88.73,13067.592,-239.26,-1.802308063,-0.012696557,130449.5612,81.34,0.14
20120905,13036.09,13018.74,92547745,21.70042497,-83.15301108,77.17,13089.0332,13089.83,-55.51,13056.49,-224.16,-1.689015073,-0.009510535,659425.3333,81.23,0.16
20120906,13045.23,13045.08,128647960,35.96977735,74.48992673,249.05,13108.36337,13101.754,184.52,13093.394,88.42,0.669666863,0.0176452,2470483.233,81.11,0.16
20120907,13289.53,13266.22,142211426,47.90742064,154.6152321,54.05,13127.24686,13126.672,305.93,13154.58,133.88,1.01633978,0.011172618,1964221.124,80.17,0.15
20120910,13308.56,13251.39,123812166,52.53825318,129.8432333,72.71,13139.34621,13136.304,163.45,13187.27,196.83,1.507414153,0.009779475,870429.9445,80.41,0.15
20120911,13254.6,13253.21,104919460,61.07752936,143.9525967,101.13,13156.87133,13156.173,232.52,13244.754,165.39,1.25695681,0.016540122,1096107.509,79.89,0.15
20120912,13321.62,13317.52,111516409,67.8687283,132.342928,56.1,13173.67882,13179.209,297.41,13301.928,208.68,1.589982834,0.016940229,1158899.753,79.69,0.15
20120913,13329.71,13325.11,151766018,88.88976761,170.7122649,248.22,13208.55322,13222.447,492.38,13351.5,436.87,3.334124501,0.039819466,2550890.152,79.26,0.15
20120914,13540.4,13533.94,185164555,108.614858,177.5066479,119.3,13245.20244,13281.713,301.37,13408.846,485.89,3.706967319,0.036968758,3030321.401,78.84,0.16
20120917,13588.57,13526.67,128019850,119.6187909,129.3485968,66.7,13274.52601,13327.939,246.46,13468.608,552.39,4.24892179,0.03815806,2607720.693,78.95,0.16
20120918,13552.33,13517.81,120716288,127.7974985,109.3687246,64.31,13302.15592,13380.809,310.35,13516.864,473.8,3.619324658,0.038125597,2796738.524,79.19,0.16
20120919,13565.41,13556.74,116208641,133.8115002,103.6988573,69.74,13328.42297,13433.857,254.6,13565.786,487.12,3.721075195,0.021060601,2902714.309,79.11,0.15
20120920,13575.17,13503,117910638,138.5116839,81.54719538,96.02,13353.99507,13464.35,263.58,13577.2,560.99,4.303410418,0.021349672,2363932.87,79.43,0.16
20120921,13597.24,13571.53,429610731,139.2228627,80.89128382,75.57,13375.46887,13491.633,39.61,13574.42,531.99,4.077339072,0.023946443,441989.0338,79.37,0.15
20120924,13577.85,13521.68,120366806,136.5541526,57.66369485,80.22,13392.94041,13522.096,-34.45,13575.584,266.92,2.008125188,0.017373065,213826.8167,79.53,0.16
20120925,13559.92,13457.25,138633802,124.8206144,27.56452833,162.96,13399.0937,13535.515,-95.55,13554.166,150.91,1.134095459,0.00922902,-100660.6141,79.65,0.15
20120926,13458.63,13406.91,124350848,110.6920518,-27.68031369,73.46,13400.46668,13543.531,-151.13,13521.276,159.22,1.201271437,-0.009331707,-529012.6074,79.82,0.15
20120927,13413.47,13413.47,113985164,104.1415022,-11.28567156,109.36,13408.60986,13538.142,-91.99,13499.084,162.61,1.220487925,-0.007900911,1218830.094,79.55,0.14
20120928,13485.89,13367.27,146946577,93.9264391,-60.99709972,120.39,13411.32606,13522.518,-159.8,13470.616,103.78,0.778349027,-0.008556714,-470.5061758,79.88,0.09
20121001,13437.66,13437.66,106123469,91.07342453,2.434163582,161.12,13421.21025,13518.719,-81.82,13461.854,181.76,1.363198296,-0.003651405,1034680.809,79.81,0.15
20121002,13515.3,13424.92,90730731,85.18774732,-46.67690312,142.14,13427.03403,13510.491,-114.57,13466.816,149.01,1.117573603,-0.007040822,1067949.491,79.75,0.16
20121003,13479.21,13439.12,103891738,80.58286919,-50.47352248,97.15,13433.46984,13502.156,-102.32,13483.036,161.26,1.209448488,-0.007525228,1174730.55,79.91,0.16
20121004,13495.18,13495.18,106391188,82.49833083,46.36031478,99.72,13446.98319,13499.999,-21.57,13500.914,242.01,1.815072731,-0.000302663,2774137.031,79.35,0.15
20121005,13569.18,13568.75,115502363,85.83416738,116.6606147,93.12,13462.52288,13503.067,13.22,13535.518,276.8,2.075997405,0.003764103,2575016.529,79.33,0.15
20121008,13610.38,13552.09,71290287,85.35558727,68.55146716,58.29,13474.0588,13505.54,4.18,13549.226,43.79,0.323415456,0.009283219,2754742.342,79.6,0.15
20121009,13582.88,13473.31,103626317,75.22341668,-15.65059019,119.02,13474.00844,13507.138,-85.39,13547.46,-119.84,-0.881606254,0.00445466,1666075.319,79.97,0.16
20121010,13473.53,13327.62,101121055,56.17236089,-163.5825351,151.21,13461.71906,13500.284,-112.58,13517.532,-208.13,-1.535663428,-0.01045531,-468366.4548,80.11,0.16
20121011,13346.28,13326.12,86629073,39.12401393,-158.1738878,102.37,13448.83058,13484.326,-87.12,13467.738,-238.25,-1.756404888,-0.008241343,-1086865.29,79.78,0.16
20121012,13325.62,13296.43,113738598,25.51742854,-142.5565849,104.89,13437.40386,13473.498,-157.12,13411.478,-249.11,-1.834664412,-0.013781612,-127719.0996,79.7,0.16
20121015,13329.54,13325.93,114876292,22.17486246,-73.01282643,111.73,13436.14921,13464.41,-12.9,13379.594,-172.7,-1.270139657,-0.00431156,132480.2138,79.74,0.16
20121016,13423.84,13423.76,113450244,29.47826666,34.90205153,132.61,13447.16166,13471.352,-31.87,13395.244,-27.69,-0.203910756,0.004218634,993859.2891,79.19,0.16
20121017,13539.63,13468.9,135570910,35.28078259,47.6555938,92.75,13457.62246,13477.591,83.47,13437.65,-1.92,-0.01416042,-0.00135245,-37140.31603,79.06,0.15
20121018,13553.24,13510.93,128406377,38.78189014,60.94644455,77.8,13466.31937,13474.949,203.97,13482.16,91.39,0.67909835,-0.004497379,-930253.4625,79.36,0.15
20121019,13545.33,13312.22,239081080,24.69538591,-71.75813687,236.72,13454.62324,13448.285,17.12,13485.092,-70,-0.521861914,-0.017678606,-2315687.5,79.63,0.16
20121022,13344.28,13235.15,121876433,13.56737962,-116.3762031,133.4,13444.26769,13424.509,17.04,13469.424,-140.08,-1.038709118,-0.00947339,-2532049.261,79.55,0.15
20121023,13344.9,13083.28,122218458,-14.71909117,-169.3876492,262.61,13411.72124,13387.409,-321.7,13379.574,-334.6,-2.490115077,-0.018167145,-3873427.729,79.91,0.15
20121024,13103.53,13063.63,110671380,-38.72257579,-177.6295557,91.58,13379.87541,13360.646,-474.44,13283.642,-506.31,-3.727348688,-0.018688482,-4457133.601,79.94,0.17
20121025,13079.64,13039.86,114584177,-54.98624521,-148.6192372,124.66,13353.57108,13338.375,-453.32,13194.59,-369.85,-2.745011886,-0.01689343,-3225950.872,80.1,0.16
20121026,13104.22,13040.17,134643971,-66.82021704,-123.6149407,111.55,13330.10812,13316.211,-441.73,13147.33,-237.76,-1.781645069,-0.023615507,-2905823.882,80.01,0.16
20121031,13107.44,13052.07,138164391,-76.18791329,-96.00556311,137.01,13307.85592,13283.434,-6.07,13097.444,-327.77,-2.441629799,-0.033598538,-2145663.991,79.95,0.18
20121101,13099.19,13099.11,140508088,-71.79727174,-45.43384969,177.25,13300.6906,13251.518,155.28,13123.462,-319.16,-2.355114974,-0.023927123,-308118.1088,80.04,0.17
20121102,13233.39,13076.57,137660421,-78.66412213,-58.66329152,212.88,13280.92578,13205.134,-10.52,13126.626,-463.84,-3.421405916,-0.033639532,-1970588.174,80.56,0.16
20121105,13092.28,13038.71,95350472,-81.60967019,-72.40658261,101.87,13264.87951,13161.484,5.23,13128.378,-436.5,-3.22165424,-0.017317033,-1186731.615,80.71,0.17
20121106,13113.89,13112.9,105712045,-72.35857912,-17.27112205,178.31,13263.05099,13151.701,138.47,13156.072,-97.83,-0.733165411,-0.007508679,-915203.2314,80.6,0.16
20121107,13228.24,12876.6,164246985,-89.25064647,-104.8511028,369.08,13231.59185,13110.385,-174.48,13123.326,-413.16,-3.095784545,-0.012959329,-2084919.941,80.76,0.16
20121108,12932.81,12811.24,138353629,-111.153199,-170.9351479,168.99,13191.56596,13081.264,-285.14,13039.066,-291.21,-2.222547859,-0.020342057,-3244256.321,80.8,0.16
20121109,12811.17,12743.39,131671124,-126.721943,-189.0346817,146.8,13155.73967,13055.069,-417.23,12983.512,-261.95,-2.003083196,-0.02200069,-4066762.943,81.03,0.16
20121112,12815.93,12783,62356802,-137.5002816,-151.4314274,78.28,13123.2959,13026.209,-278.08,12924.04,-288.6,-2.202434736,-0.022287733,-4581709.596,81.06,0.16
20121113,12808.71,12748.51,142201029,-149.0764695,-126.1392486,149.74,13088.33248,12991.106,-356.26,12826.14,-351.03,-2.678144319,-0.025982594,-4753646.963,81.1,0.16
20121114,12746.54,12542.68,162176785,-171.2234376,-159.2181414,255.05,13039.05796,12938.555,-674.73,12753.784,-536.26,-4.09133599,-0.050002947,-4918088.248,81.13,0.16
20121115,12571.1,12496.56,129152486,-188.9028749,-150.6483056,104.03,12991.75529,12869.531,-390.35,12699.996,-564.83,-4.309307625,-0.042066239,-4414905.331,81.03,0.16
20121116,12542.31,12471.49,197110219,-196.9376149,-120.946184,132.68,12953.33193,12819.046,-223.01,12654.58,-508.15,-3.880056137,-0.039971966,-3563210.385,81.2,0.16
20121119,12590.23,12590.23,136913502,-184.4236635,-56.29455496,207.88,12938.34413,12787.398,-19.43,12650.756,-436.66,-3.29987561,-0.033952202,-2230629.16,80.85,0.16
20121120,12790.89,12701.07,134156324,-173.1118934,-37.76665558,107.49,12924.07421,12741.681,-26.57,12657.222,-304.65,-2.326787422,-0.011151551,-3233898.003,80.89,0.16
20121121,12788.36,12786.13,97303713,-158.4172372,-9.437055532,59.86,12915.77095,12732.097,80.71,12710.41,-275.55,-2.101439549,0.001991915,-3539582.2,80.92,0.16
20121123,12833.13,12832.98,61107872,-131.3151876,56.68757473,178.47,12924.71467,12751.933,467.3,12803.87,76.95,0.595001983,0.014934264,-3188971.517,80.2,0.16
20121126,13008.3,12900.17,114359887,-111.9600753,71.08017697,109.51,12928.77708,12767.131,379.06,12879.682,156.05,1.2180634,0.011744093,-3550283.474,80.18,0.16
20121127,12963.38,12868.26,117895807,-102.6387757,66.80527638,111.93,12923.95355,12773.436,82.17,12896.116,62.74,0.489567621,0.009469543,-2379745.084,80.36,0.16
20121128,12875.56,12765.32,130999411,-85.63207342,77.35784148,223.78,12929.77798,12796.329,196.6,12935.436,170.03,1.326796243,0.031894994,-1753155.467,80.3,0.16
20121129,12977.35,12961.92,113622832,-68.4034369,126.5419349,100.64,12938.54388,12841.416,184.93,12972.422,265.64,2.082441609,0.036818202,-118831.7288,80.18,0.16
20121130,13022.05,12988.68,171067810,-53.82574804,109.7025873,65.06,12946.83304,12889.736,188.69,12975.602,454.63,3.616512674,0.033570098,290483.0012,80.23,0.16
20121203,13027.73,12959.42,112899196,-46.57581234,84.3547296,127.9,12948.62037,12927.465,-44.08,12975.248,423.22,3.374319706,0.013083853,-478916.899,79.9,0.16
20121204,12966.45,12940.07,125286687,-41.46733494,59.83970479,82.44,12948.92128,12943.047,-15.59,12989.978,363.47,2.887361369,0.012605989,-737951.686,79.66,0.17
20121205,12948.96,12923.44,161234225,-30.39445567,72.97667057,165.67,12957.07069,12967.645,156.36,12999.854,238.53,1.864103983,0.01515978,205172.9896,79.84,0.16
20121206,13026.19,13007.84,116849504,-18.21776159,90.95437921,69.04,12968.21062,12991.36,88.93,13010.298,285.53,2.232707329,0.004922732,-58738.86492,80.23,0.16
20121207,13072.87,13072.87,124134048,-2.001288887,141.7694516,84.41,12986.01247,13005.905,133.31,13036.208,318.24,2.479105142,0.014272759,2057791.167,80.41,0.16
20121210,13154.89,13139.08,118525536,11.90336966,158.6892363,56.27,13003.52366,13026.156,144.3,13077.064,332.99,2.594008362,0.022152821,2184838.385,80.32,0.16
20121211,13170.34,13170.34,124507399,28.92857655,191.9951024,136.69,13026.84903,13063.187,282.84,13136.396,238.76,1.83524883,0.019876302,2115288.304,80.05,0.17
20121212,13250.05,13227.44,127507562,41.69922496,163.425453,102,13047.66817,13089.221,293.67,13178.588,278.08,2.144459516,0.016883534,3437764.04,79.86,0.17
20121213,13241.38,13147.19,101189122,45.26814636,89.37579678,117.22,13059.38739,13104.111,136.23,13197.924,292.59,2.271991353,0.011019899,3822447.406,79.92,0.16
20121214,13170.8,13118.46,117621576,44.69977257,48.75381075,71.95,13066.58954,13115.054,60.97,13193.9,149.9,1.154399154,0.012897592,3199512.884,79.57,0.17
20121217,13135.17,13134.63,142975677,51.75258772,74.61232456,109.7,13082.66578,13142.033,80.26,13207.002,213.57,1.64009332,0.021428156,4512484.631,79.57,0.16
20121218,13236.61,13232.58,152924603,65.90778377,133.6307441,133.28,13108.21761,13181.951,181.08,13227.506,325.38,2.498007766,0.023703913,6323381.757,79.33,0.17
20121219,13351.04,13251.74,149022630,68.35031306,99.08669002,105.96,13121.90831,13203.699,3.53,13228.81,286.37,2.208690689,0.013426683,6046568.071,79.35,0.17
20121220,13246.67,13216.03,119798171,74.25143643,83.70106689,98.61,13139.98561,13227.467,66.27,13257.01,359.94,2.77907747,0.011763318,7193396.657,79.24,0.17
20121221,13309.95,13122.53,413265741,68.38580446,24.35125876,189.19,13144.82889,13231.038,20.12,13268.176,156.35,1.199509916,0.001588981,3883612.851,79.58,0.17
20121224,13190.15,13128.55,47705946,58.88189561,-36.95704495,62.29,13144.28138,13227.958,4.07,13248.914,65.04,0.497474384,-0.008254557,2121967.85,79.66,0.18
20121226,13138.85,13076.87,79409556,48.81117618,-84.36859617,98.01,13141.45363,13214.573,-236.37,13201.64,-55.29,-0.419821593,-0.009879619,1955113.091,79.6,0.17
20121227,13114.97,12964.08,100157842,38.90652506,-148.9061549,177.66,13137.15423,13199.659,-155.66,13170.508,-152.13,-1.148286138,-0.005649653,1061049.67,79.65,0.17
20121228,13095.08,12926.86,85978389,18.08314853,-193.0372048,169.45,13118.19764,13176.398,-373.61,13095.786,-307.34,-2.320343967,-0.014990472,-343931.1372,79.68,0.17
20121231,12938.19,12883.89,145738333,14.80701993,-121.0460291,225.24,13116.85882,13173.311,-86.7,13078.446,-66.58,-0.505515264,-0.009916595,1162106.758,79.76,0.09
20130102,13104.3,13104.3,161430148,36.67401866,98.54799959,308.57,13145.01988,13191.027,221.71,13133.14,241.83,1.836118299,0.004591968,3673508.532,79.82,0.17
20130103,13413.01,13358.3,129633814,51.69797472,143.9411572,72.3,13168.48085,13195.067,200.52,13188.494,220.64,1.675231119,0.01040895,2644025.448,80.43,0.17
20130104,13391.05,13376.23,107585951,66.37773545,130.5253138,70.88,13193.88362,13213.391,296.13,13256.274,300.2,2.285495024,0.00919152,2812245.135,80.5,0.16
20130107,13436.13,13343.32,113119648,73.06053676,93.00863358,92.81,13212.01756,13220.648,245.21,13345.51,148.9,1.125014072,0.014453512,2087586.161,80.22,0.16
20130108,13377.42,13293.13,129567637,73.04118694,53.96745873,91.16,13223.14446,13234.449,214.26,13390.452,-22.11,-0.165606069,0.014237537,1889415.7,80.34,0.15
20130109,13329.92,13329.08,123067045,77.11239507,74.36023784,87.7,13239.08404,13259.592,294.2,13386.044,138.54,1.045429472,0.020605638,2964839.173,80.54,0.14
20130110,13391.82,13382.29,133518185,85.86171887,95.8984766,95.91,13261.19222,13295.255,533.11,13402.016,159.5,1.19819227,0.027830441,3237782.542,79.75,0.14
20130111,13471.45,13439.97,119202987,93.11099856,95.96424943,56.71,13282.83392,13334.467,384.29,13412.66,297.59,2.256035249,0.040799411,2784841.425,79.55,0.14
20130114,13488.43,13459.84,118461521,99.23643422,91.94232048,60.34,13304.21354,13391.388,72.11,13437.266,368.24,2.802631539,0.029849,1945973.868,79.49,0.14
20130115,13507.32,13445.8,102276389,105.1039814,89.09784376,100.57,13326.18273,13434.463,150.6,13478.474,395.81,3.012463582,0.009038862,1910606.6,79.73,0.15
20130116,13534.89,13468.96,118543277,106.615889,80.77563299,65.93,13343.80628,13444.331,182.38,13502.618,396.64,3.024417843,0.008871879,771400.8241,79.79,0.14
20130117,13511.23,13510.24,183899050,113.3493107,114.1699725,123.65,13367.82663,13464.797,205.51,13527.578,499.71,3.815654944,0.011827726,2089947.538,79.67,0.14
20130118,13596.02,13571.86,260898533,121.6152188,137.71971,78.07,13394.67172,13486.246,178.48,13559.832,711.59,5.499953239,0.019444383,4493820.868,80.05,0.14
20130122,13649.7,13622.96,144299713,131.6919819,166.9402158,89.25,13424.91346,13519.038,204.89,13600.81,277,2.061746709,0.027957565,6089568.299,79.85,0.14
20130123,13712.21,13710.13,104493949,143.4404204,183.5148529,84.16,13458.66741,13564.086,244.44,13649.698,395.04,2.951520028,0.028217627,5616736.58,79.91,0.13
20130124,13779.33,13779.33,124778399,154.6799045,168.6051584,100.33,13493.58766,13607.568,314.1,13712.518,496.48,3.724852482,0.025613132,4876784.865,79.97,0.15
20130125,13825.33,13825.33,130303967,167.3589316,148.6794474,70.65,13531.91074,13650.044,299.96,13772.51,505.47,3.774837553,0.029328626,7573149.559,79.75,0.14
20130128,13895.98,13862.57,113574642,174.2646202,126.373731,53.15,13565.24591,13689.394,232.23,13818.956,410.71,3.048795877,0.026985441,6482647.438,79.79,0.14
20130129,13881.93,13880.01,108234134,183.4718165,122.495835,89.98,13602.31011,13734.104,304.72,13867.398,465.99,3.454738617,0.030064309,9981012.021,79.53,0.12
20130130,13954.42,13896.95,117195528,185.0846134,100.9917363,69.18,13631.65391,13771.657,198.21,13893.616,403.1,2.984307768,0.028697192,9629661.636,79.26,0.12
20130131,13910.42,13860.58,142597972,180.2631339,73.65732733,80.48,13653.45639,13806.592,81.25,13900.666,325.69,2.406299571,0.019087224,8943133.901,79.24,0.15
20130201,13860.58,13860.58,128420423,186.3341328,93.2133143,159.2,13687.39293,13847.969,184.46,13923.428,498.56,3.689967531,0.025702741,10251950.57,79.21,0.14
20130204,14009.79,13866.83,130420999,178.619911,66.20150027,142.96,13705.74408,13871.007,-15.9,13923.058,284.06,2.089287895,0.012094311,9869095.165,79.57,0.13
20130205,13880.08,13880.08,134391789,178.4554363,77.70323314,133.52,13731.79702,13897.716,97.37,13928.034,329.6,2.414705085,0.014304722,9794017.681,79.52,0.13
20130206,13979.3,13913.18,127561087,176.8688486,77.61267752,78.43,13756.05635,13918.435,32.1,13943.254,336.82,2.467600021,0.011524668,8297982.098,79.76,0.13
20130207,13986.52,13852.2,118525060,170.2222758,50.20806405,135.86,13773.96051,13930.307,33.63,13959.948,231.84,1.690755903,0.003447349,8315655.572,80.22,0.13
20130208,13944.05,13944.05,99859739,166.9774422,100.3357917,78.57,13794.81856,13940.006,132.39,13956.584,213.64,1.550438229,0.007935413,8267124.579,80.23,0.14
20130211,13992.97,13940.41,75085674,160.7988695,78.32686228,52.56,13811.6206,13948.937,110.66,13974.816,191.91,1.392738254,0.001203902,8588537.846,80.36,0.14
20130212,13971.24,13968.94,117181006,157.9116246,135.8950328,70.03,13831.34245,13955.365,158.12,13982.696,239.37,1.737167192,0.007723969,10129285.75,80.04,0.13
20130213,14018.7,13945.78,130519165,150.9949327,85.39548277,83.57,13845.77745,13962.614,122.33,13981.974,203.58,1.477430325,0.008748537,8717840.685,80.07,0.14
20130214,13982.91,13921.94,114799766,143.095702,30.17625249,68.42,13857.93103,13973.895,112.81,13987.842,194.06,1.408341334,-0.002598183,7452764.686,80.37,0.14
20130215,13973.39,13906.73,195667218,135.943818,25.67222528,95.2,13869.72426,13971.092,121.18,13985.6,202.43,1.469084491,0.007272332,7267880.323,80.46,0.16
20130219,13981.76,13977.9,136412866,133.0917856,152.1449463,66.92,13885.52862,13986.651,155.59,13998.486,139.69,1.005254757,0.004016196,7995952.198,80.47,0.15
20130220,14035.67,13919.28,138543609,120.7148169,15.52899435,138.99,13889.5297,13981.475,-51.76,13980.254,45.61,0.32855662,-0.004216917,6637747.134,81.04,0.15
20130221,13927.54,13834.4,131408649,105.8991881,-230.6491154,93.14,13888.68116,13970.885,-105.9,13959.796,-73.8,-0.528864689,-0.004548894,6401176.716,81.37,0.16
20130222,13880.62,13880.62,139846017,102.6533344,-4.381513332,120.57,13899.33724,13976.537,56.52,13965.232,90.15,0.648075328,0.000542835,6531402.363,81.46,0.16
20130225,14000.57,13784.01,152188958,81.67777001,-188.6674396,297.57,13888.36893,13955.657,-208.8,13925.714,-76.41,-0.551275632,-0.013389649,3630740.802,81.8,0.15
20130226,13784.17,13784.17,132592734,73.56349282,-157.8117189,134.27,13889.48903,13948.546,-81.63,13898.606,-109.66,-0.782738357,-0.008457988,3765191.507,81.84,0.14
20130227,13900.13,13880.19,107009526,80.347082,108.5262028,224.67,13907.19198,13954.213,39.7,13928.172,195.29,1.406980363,0.006568921,3766484.385,81.54,0.14
20130228,14075.37,14050.18,177154463,83.08058256,184.0598477,98.97,13921.22036,13961.371,126.95,13962.946,75.19,0.537866703,0.005770398,2820643.531,81.96,0.14
20130301,14054.49,13937.6,125915928,87.08101083,102.6749594,169.49,13937.26223,13972.998,209.04,13980.764,103.14,0.73742432,0.007658098,1778885.54,82.27,0.14
20130304,14089.66,14030.37,110808535,92.26697588,137.1892322,97.84,13955.41059,13987.604,127.25,14049.494,183.77,1.317909789,0.006522592,2511296.247,82.18,0.16
20130305,14127.82,14127.82,112099589,105.3258718,208.6265131,158.55,13983.82577,14009.414,469.6,14120.222,260.8,1.863793033,0.022887278,2529840.805,82.03,0.15
20130306,14253.77,14253,116512765,117.744826,196.0546645,67.65,14013.57951,14046.284,396.11,14164.396,314.48,2.249216122,0.02907198,4006685.712,82.57,0.15
20130307,14296.24,14296.24,117081954,128.7853761,165.467536,58.45,14043.66622,14091.171,254.12,14219.396,293.82,2.093380651,0.022954062,5555807.624,82.08,0.16
20130308,14329.49,14329.49,115632766,141.3587373,149.6998287,83.68,14077.32373,14130.821,342.58,14280.878,469.53,3.37123426,0.042571162,5286039.483,82.74,0.15
20130311,14397.07,14373.32,94882887,153.6048893,132.5086421,74.74,14112.55861,14197.133,357.63,14344.772,566.67,4.08245453,0.037872847,7106917,82.57,0.16
20130312,14447.29,14412.06,102097980,161.6699385,114.2599531,66.74,14144.7016,14252.126,322.24,14384.03,449.49,3.210512143,0.025929996,6150613.75,82.6,0.15
20130313,14450.06,14411.66,83923345,166.562727,97.18227946,61.14,14174.28049,14290.117,201.51,14415.838,671.11,4.868700836,0.027726201,6104837.26,82.9,0.14
20130314,14455.28,14455.28,117392932,175.1876442,104.8342819,84.01,14209.02902,14338.582,242.9,14457.768,639.01,4.59715125,0.030915171,7647181.295,82.58,0.15
20130315,14539.14,14470.5,407768229,177.9519224,92.82015281,68.64,14238.08435,14381.027,184.62,14481.176,438.74,3.117076141,0.026614791,5538473.064,82.14,0.16
20130318,14514.11,14404.21,119636031,173.1398678,67.76779598,117.38,14258.46298,14413.451,54.99,14482.13,397.57,2.828775715,0.013720535,5216475.525,82.62,0.16
20130319,14452.06,14382.09,122165997,167.6965786,57.12777666,132.25,14277.25889,14433.656,8.53,14483.282,366.16,2.598785208,0.011039152,4457061.67,83.03,0.15
20130320,14455.82,14455.82,121236925,165.9808782,77.17126401,91,14299.58947,14455.205,61.67,14494.572,383.91,2.717404384,0.012558117,5760902.254,82.83,0.15
20130321,14511.73,14383.02,110454970,155.546516,32.69728223,128.71,14311.19905,14464.405,-33.79,14471.042,167.72,1.176671154,0.001693306,5146223.368,82.85,0.16
20130322,14421.49,14421.49,101450525,152.8214002,63.87502273,98.46,14330.3258,14475.901,-27.11,14470.626,215.79,1.509417861,0.004461126,5907092.13,82.37,0.15
20130325,14512.03,14395,124838180,143.8170342,42.30386846,168.75,14341.50906,14475.947,-66.36,14469.764,118.26,0.825291061,-0.000159861,4332633.664,82.93,0.15
20130326,14447.75,14447.75,96031647,144.0498867,115.7518758,113.79,14362.28439,14486.906,107.59,14490.53,162.58,1.12925755,0.007168442,6354826.929,82.89,0.14
20130327,14559.65,14439.55,92677649,139.9191599,81.18416038,120.1,14377.89159,14493.994,70.34,14493.416,78.87,0.545915532,-0.000892763,6758375.716,83.21,0.12
20130328,14526.16,14520.86,153712196,139.2667766,160.575972,64.24,14397.00096,14497.934,66.81,14524.826,128.48,0.889131256,0.00441951,6620445.001,83,0.13
20130401,14578.54,14531.48,91396856,136.7146613,148.969261,74.24,14413.74849,14503.808,60.82,14536.99,33.71,0.231856905,0.008288701,7657149.811,82.73,0.16
20130402,14572.85,14572.85,98420053,140.2696175,220.6861635,111.64,14437.39244,14524.803,214.26,14579.842,147.9,1.019008399,0.014062874,7298055.65,82.89,0.15
20130403,14662.01,14525.36,127135047,132.548975,108.9548663,157.77,14448.15031,14534.256,-9.3,14577.982,98.29,0.680110656,0.002654232,5563609.276,82.76,0.14
20130404,14550.35,14538.72,104791940,129.4376001,93.47486275,86.52,14463.19409,14543.694,46.46,14593.972,154.05,1.065938005,0.012639916,6612715.534,82.72,0.14
20130405,14606.11,14434.43,131254754,122.2653537,16.65371303,171.68,14472.9137,14558.07,5.6,14591.314,113.19,0.783210144,0.003653902,6039046.317,82.56,0.15
20130408,14565.25,14497.8,106677754,119.1001423,60.11599868,115.68,14486.30096,14568.215,87.32,14599.44,157.66,1.090633392,0.011340899,6051633.144,82.71,0.15
20130409,14613.48,14598.5,128580922,120.0477387,150.5926761,117.96,14504.12563,14590.786,94.92,14601.73,161.73,1.114477736,0.00775618,5814933.992,82.39,0.15
20130410,14673.46,14673.46,120515642,129.6951405,216.8191704,153.2,14532.51748,14615.045,223.7,14652.108,380.75,2.640157154,0.018651231,6096533.508,82.49,0.15
20130411,14802.24,14785.36,144573066,140.7933027,217.912177,102.15,14564.19581,14648.943,292.29,14703.914,353.11,2.433222644,0.019280007,6320723.194,82.25,0.15
20130412,14865.14,14790.57,119568625,147.8775802,156.4397095,74.64,14592.84955,14677.595,203.05,14763.876,417.31,2.88840823,0.019657506,5385590.983,82.1,0.15
20130415,14865.06,14598.58,161682099,130.5345203,38.64127959,266.48,14593.45435,14680.23,48.85,14761.02,39.55,0.271641145,-0.00428386,3134985.765,82.3,0.15
20130416,14599.2,14599.2,126314811,128.0295643,43.33679346,162.53,14609.00917,14689.707,143.3,14777.684,230.62,1.587618476,0.013988824,4317288.444,81.83,0.15
20130417,14756.78,14560.81,168013694,113.5842619,-10.55056634,195.97,14609.92163,14696.531,-54.87,14740.954,40.05,0.274718868,0.000853708,3060872.915,82.65,0.15
20130418,14618.59,14495.29,158054006,94.47487386,-80.69980185,154.97,14602.99005,14689.634,-265.1,14675.354,-41.4,-0.283979054,-0.001929936,1058330.556,82.56,0.15
20130419,14537.14,14444.03,207202368,79.2537308,-110.8468443,109.7,14597.70624,14687.86,-317.63,14611.844,-25.34,-0.173884998,-0.004514325,2741152.105,82.75,0.15
20130422,14547.51,14457.6,146891911,67.99347648,-80.85035188,131.23,14594.79802,14683.229,-297.89,14605.438,-94.84,-0.646841736,-0.00724369,3593641.675,82.65,0.15
20130423,14567.17,14554.29,137321957,70.54497551,9.664042585,167.13,14606.67059,14687.829,120.26,14597.974,169.11,1.162240084,-0.005592397,4810195.73,83,0.14
20130424,14719.46,14666.54,138020852,68.2971189,28.94169626,80.88,14613.30196,14675.235,-80.48,14609.516,62.82,0.429877072,-0.012703547,3328800.623,82.95,0.13
20130425,14676.3,14665.45,129604608,67.71207889,33.08284277,102.6,14621.63511,14658.801,82.21,14642.248,27.34,0.18632279,-0.011050073,4412697.283,82.78,0.13
20130426,14700.8,14684.82,128911364,67.41938852,28.48920311,58.67,14630.29367,14643.55,175.41,14675.256,-89.69,-0.605921806,0.007704307,3737971.859,82.49,0.13
20130429,14712.55,14712.55,97055347,74.89355546,86.81435606,132.41,14648.24189,14665.505,281.61,14725.572,16.51,0.111537173,0.004181864,4991940.116,82.14,0.13
