Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,Federal Fund Rate
20121024,1413.2,1407.1,338597,-3.024345645,-154.1672787,12.94,1437.818667,1436.36,-46.17,1429.242,-47.13,-3.237217353,-0.016812763,-17040651.83,79.94,0.17
20121025,1409.74,1405.14,351264,-4.528258684,-131.4034137,15.98,1435.452128,1434.373,-47.94,1420.368,-28.51,-1.977828343,-0.010933858,-15540142.01,80.1,0.16
20121026,1412.97,1403.28,328491,-5.737099285,-122.0096112,13.81,1433.212877,1432.708,-45.4,1416.118,-20.62,-1.439381248,-0.019574622,-14365283.96,80.01,0.16
20121031,1410.99,1405.95,357711,-6.601266716,-96.15760396,12.81,1431.207841,1429.911,-0.95,1411.786,-20.68,-1.942185775,-0.029389932,-9562890.918,79.95,0.18
20121101,1412.2,1412.2,392989,-5.972209669,-39.0813406,16.19,1430.863285,1427.178,18.84,1414.682,-1,-1.878453798,-0.022807702,161917.5415,80.04,0.17
20121102,1427.59,1412.91,373248,-6.479447485,-43.58462335,21.36,1429.276306,1422.507,1.23,1415.772,-25.93,-3.197322217,-0.029601877,-7576882.31,80.56,0.16
20121105,1414.02,1408.13,292104,-6.558913609,-60.44494721,11.77,1428.131896,1418.499,5.32,1416.63,-37.66,-2.750216147,-0.011115065,-2789608.062,80.71,0.17
20121106,1417.26,1417.26,330697,-5.658564691,-6.633537501,16.12,1428.156477,1418.019,16.45,1419.92,-32.52,-0.334917213,-0.003787086,-173596.8983,80.6,0.16
20121107,1428.27,1388.14,435649,-7.58976067,-105.7987961,40.25,1424.953955,1414.09,-17.41,1416.394,-62.81,-2.740232386,-0.013148304,-6274151.152,80.76,0.16
20121108,1394.53,1377.51,377952,-10.37403375,-189.7681061,23.72,1420.435483,1410.53,-34.65,1406.378,-55.68,-2.519266016,-0.022175688,-12706472.52,80.8,0.16
20121109,1377.55,1373.03,364735,-12.25055501,-194.7322692,18.36,1416.570199,1407.64,-47.74,1399.508,-53.97,-2.051464064,-0.023439988,-16236045.87,81.03,0.16
20121112,1379.86,1377.19,256754,-13.56679754,-154.8923186,7.68,1413.09018,1404.346,-34.17,1392.062,-33.08,-2.331259687,-0.02260011,-16013615.22,81.06,0.16
20121113,1380.03,1371.39,345555,-14.88218074,-129.2678187,17.42,1409.417782,1400.605,-42.73,1381.29,-34.22,-2.649546015,-0.026647122,-15495855.6,81.1,0.16
20121114,1374.64,1352.5,410951,-17.26201452,-151.4428978,27.63,1404.281803,1394.938,-72.9,1373.482,-57.48,-3.998045243,-0.050504697,-15404221.74,81.13,0.16
20121115,1355.41,1348.05,392887,-19.10214624,-142.0786361,12.57,1399.42925,1387.512,-41.2,1368.646,-58.61,-4.151026248,-0.043042003,-12995162.54,81.03,0.16
20121116,1353.36,1343.35,404591,-19.80364948,-114.2492882,18.68,1395.662655,1382.08,-17.63,1364.652,-52.28,-3.70213007,-0.040486573,-10062872.8,81.2,0.16
20121119,1359.88,1359.88,337480,-17.97293379,-40.25384255,27.01,1394.827164,1379.043,7.04,1366.024,-40.7,-2.850958609,-0.02905369,-2734427.269,80.85,0.16
20121120,1386.82,1377.04,320716,-16.26040231,-14.13734536,12.73,1394.158863,1374.985,7.78,1368.68,-26.39,-1.866072691,-0.004818828,-6297477.488,80.89,0.16
20121121,1387.79,1386.39,266709,-14.47650554,10.56493251,4.86,1393.860876,1374.635,16.5,1375.788,-26.23,-1.850754272,0.009719417,-8353466.229,80.92,0.16
20121123,1391.03,1391.03,150496,-11.46842111,74.48272773,18.13,1395.316983,1377.799,55.82,1386.952,-19.24,1.048381892,0.020792676,-10108773.47,80.2,0.16
20121126,1409.15,1397.68,294896,-9.209113697,88.08053519,11.47,1396.362032,1380.443,46.41,1396.234,11.76,2.089277029,0.018673247,-9578852.226,80.18,0.16
20121127,1406.29,1398.03,332312,-7.920378673,96.5360156,10.98,1396.607553,1382.334,12.05,1398.644,21.43,1.383483712,0.017448926,-5325472.738,80.36,0.16
20121128,1398.77,1385.43,335925,-5.943730108,97.58610539,24.88,1397.876357,1385.874,22.12,1403.068,30.08,2.166619566,0.038611846,-3081758.85,80.3,0.16
20121129,1409.96,1409.04,335685,-3.847111089,132.0027863,10.66,1399.597657,1391.92,24.92,1408.052,35.92,3.013393669,0.044224725,4143914.109,80.18,0.16
20121130,1415.95,1411.63,396600,-2.14227156,110.1140599,7.23,1401.176927,1398.205,25.15,1409.458,41.65,4.477347675,0.039754833,6274977.192,80.23,0.16
20121203,1416.34,1408.46,307428,-1.318226099,88.49476796,15.27,1401.965791,1403.163,0.31,1410.092,53.97,4.147547161,0.016013225,2814533.61,79.9,0.16
20121204,1409.46,1403.65,324771,-0.849834629,58.29681468,9.49,1402.450002,1405.179,0.76,1411.714,53.72,3.468688414,0.013673999,1909396.215,79.66,0.17
20121205,1407.05,1398.23,425392,-0.295284792,50.8864165,17.33,1403.100478,1407.326,10.34,1411.584,49.4,1.614403449,0.012949875,2097717.824,79.84,0.16
20121206,1409.43,1405.93,322970,0.514294537,62.32704569,8.02,1404.132813,1409.617,4.01,1411.182,27.05,1.882822577,0.003387697,-791893.1636,80.23,0.16
20121207,1413.95,1410.9,312516,1.472178119,95.02208721,9.44,1405.460164,1410.509,2.12,1411.56,30.26,1.943883309,0.008307065,5075012.816,80.41,0.16
20121210,1418.07,1415.64,299943,2.244170349,104.6215455,6,1406.706815,1411.735,2.37,1413.378,27.52,1.978390114,0.013823975,4183133.345,80.32,0.16
20121211,1418.55,1418.55,365023,3.564515596,159.9700711,15.72,1408.7195,1414.625,18.38,1417.536,18.69,1.326331476,0.012543422,3833234.833,80.05,0.17
20121212,1427.84,1426.76,370905,4.609406993,175.9883591,11.83,1410.601452,1416.48,21.43,1421.376,22.19,1.577910673,0.008771561,9953941.527,79.86,0.17
20121213,1428.48,1416,334996,4.655183365,80.36928723,15.36,1411.444171,1416.83,10.17,1422.478,20.51,1.466110055,0.002303709,11372946.95,79.92,0.16
20121214,1419.45,1411.88,321017,4.169735412,3.070141775,7.57,1411.647583,1416.57,-0.36,1421.58,3.65,0.2588781,0.002914586,6638062.611,79.57,0.17
20121217,1413.54,1413.54,345561,5.080455844,93.91412668,17.13,1413.429718,1418.66,12.29,1423.942,14.41,1.017691303,0.016296597,12198946.96,79.57,0.16
20121218,1430.47,1430.47,430224,7.046741585,205.8069375,17.64,1416.606888,1422.634,28.24,1427.732,30.61,2.161448403,0.025926361,19925267.37,79.33,0.17
20121219,1446.79,1435.8,386980,7.631076664,143.7513947,11.95,1418.435756,1425.287,7.97,1429.198,26.35,1.869510309,0.01523182,19278127.63,79.35,0.17
20121220,1435.81,1432.82,368658,8.630529199,118.4339009,10.88,1420.840922,1428.262,15.21,1434.046,36.64,2.604029708,0.017746192,23980546.74,79.24,0.17
20121221,1443.67,1422.58,522916,8.235108488,55.20071077,21.11,1421.727501,1429.47,10.7,1437.36,20.87,1.480898047,0.008111037,11329877.37,79.58,0.17
20121224,1430.15,1424.66,124896,7.553053988,13.56756219,5.49,1422.197263,1430.281,13.08,1436.62,12.72,0.899613845,-0.000826423,4303368.827,79.66,0.18
20121226,1426.66,1416.43,228503,6.38776281,-38.53777151,12.99,1421.971809,1429.48,-26.96,1431.228,1.76,0.090232984,-0.006055388,2037242.706,79.6,0.17
20121227,1419.83,1401.8,283018,5.263984676,-109.0595921,21,1421.603065,1428.442,-17.71,1427.686,-0.45,-0.68214926,-0.000951073,-935754.3098,79.65,0.17
20121228,1418.1,1401.58,242668,3.073514802,-150.958655,16.52,1419.777059,1426.74,-41.26,1419.434,-25.41,-1.823616711,-0.007887774,-7127959.805,79.68,0.17
20121231,1402.43,1398.11,320433,3.217693508,-70.68914522,28.63,1420.387815,1428.001,-3.96,1418.642,-2.29,0.474831801,-0.00291535,-1010371.676,79.76,0.09
20130102,1426.19,1426.19,420260,6.18412761,151.5758795,36.24,1424.390881,1431.207,32.27,1425.794,42.97,3.027228856,0.010687764,9168144.538,79.82,0.17
20130103,1462.42,1455.53,382973,8.19447766,164.2764266,9.94,1427.722225,1432.465,29.22,1433.702,45.79,2.812356899,0.016143953,4968724.68,80.43,0.17
20130104,1459.37,1458.99,342429,10.24253565,147.2496607,8.95,1431.412489,1435.531,39.81,1443.376,36.11,3.741563972,0.015533901,5986369.351,80.5,0.16
20130107,1466.47,1456.62,330497,11.3650593,112.503447,9.85,1434.31511,1437.351,35.23,1455.268,15.1,2.204340166,0.02171162,3527660.083,80.22,0.16
20130108,1461.89,1451.64,360160,11.7368934,79.67831296,10.25,1436.489861,1440.051,37.32,1461.46,21.34,0.716067985,0.020924407,3390255.719,80.34,0.15
20130109,1457.15,1457.15,367439,12.20318059,84.81397852,7.58,1438.826065,1443.487,42.92,1461.18,17.33,1.755803344,0.028192633,7248359.052,80.54,0.14
20130110,1461.02,1461.02,408184,13.31490781,95.26440277,11.28,1441.996916,1448.716,69.69,1463.73,41.97,1.969259329,0.036695378,11818878.6,79.75,0.14
20130111,1472.12,1467.58,334065,14.02859828,87.92624899,5.17,1444.859114,1454.111,45.86,1464.846,45.39,2.929762612,0.047294589,8926328.481,79.55,0.14
20130114,1472.05,1465.69,300301,14.31859967,74.07591343,6.36,1447.318246,1460.936,4.21,1466.604,50.85,3.085528437,0.030251312,5832333.041,79.49,0.14
20130115,1470.67,1463.76,313535,14.51505546,68.71425655,9.55,1449.70127,1465.551,10.45,1469.642,54.24,3.201884121,0.006737574,6281174.814,79.73,0.15
20130116,1472.33,1467.6,338408,14.52669397,69.33627812,6.36,1451.884959,1466.572,15.48,1471.964,70.2,3.718755062,0.009004298,3112756.191,79.79,0.14
20130117,1472.63,1472.63,370671,15.03317208,102.5828224,12.53,1454.652106,1468.729,19.92,1473.728,54.75,4.431281292,0.009770821,6744549.337,79.67,0.14
20130118,1480.95,1475.81,379574,15.6607185,126.8111898,10.17,1457.635715,1470.68,13.86,1476.514,23.56,5.957516596,0.016211524,14280470.57,80.05,0.14
20130122,1485.98,1481.16,357095,16.49881648,174.2207938,11.4,1460.961837,1473.747,21.88,1480.89,33.19,1.779102198,0.023724339,21522334.3,79.85,0.14
20130123,1492.56,1489.9,355201,17.14691243,175.3885938,6.23,1464.185472,1477.513,22.47,1485.384,28.34,2.251879416,0.02260488,17642989.97,79.91,0.13
20130124,1494.81,1489.46,369943,17.46007122,142.8213228,12.81,1467.103046,1480.893,22.19,1489.822,32.93,2.585183406,0.015185775,11665611.51,79.97,0.15
20130125,1494.82,1494.82,347629,18.15579311,136.3589666,8.44,1470.517994,1483.977,22.02,1494.226,45.81,2.870597254,0.020566083,22279310.68,79.75,0.14
20130128,1502.96,1496.33,338854,18.27220436,112.3271437,6.9,1473.342947,1486.79,14.2,1497.066,39.16,1.906094612,0.019664307,16539557.17,79.79,0.14
20130129,1500.18,1498.09,394964,18.76623363,119.7525165,11.26,1476.62838,1490.506,21.86,1500.122,35.72,2.431303285,0.023543612,30078638.75,79.53,0.12
20130130,1507.84,1500.11,372681,18.47037356,97.71095039,9.83,1479.040916,1493.468,9.4,1501.552,29.91,2.126907281,0.019527817,28228423.22,79.26,0.12
20130131,1501.96,1496.76,399988,17.72096327,65.68834812,7.43,1480.857019,1496.016,3.3,1502.21,27.43,1.750275072,0.011461108,26405948.32,79.24,0.15
20130201,1498.11,1498.11,383632,18.13323767,102.2899566,16.3,1483.934446,1499.239,18.35,1504.252,40.83,2.752897877,0.0179689,32091641.27,79.21,0.14
20130204,1513.17,1495.02,339000,16.85677759,54.48211364,18.15,1485.055927,1500.212,-7.25,1503.358,23.08,0.997339528,0.002106023,30407524.67,79.57,0.13
20130205,1495.71,1495.71,361836,16.907451,88.83412906,19.25,1487.55441,1502.085,11.11,1504.048,30.35,1.703253072,0.010904591,30217088.4,79.52,0.13
20130206,1511.29,1504.71,361157,16.82068571,104.3793941,7.82,1489.89399,1503.816,4.28,1506.08,26.14,1.759108467,0.011440891,24145611.85,79.76,0.13
20130207,1512.12,1498.49,361458,16.3432407,75.35074598,14.41,1491.750753,1505.273,7.43,1508.336,16.83,1.127592861,0.004259999,24854928.93,80.22,0.13
20130208,1509.39,1509.39,298615,16.4641799,151.6502357,8.92,1494.244015,1506.77,19.82,1509.288,23.12,1.546684863,0.011693556,25375505.49,80.23,0.14
20130211,1517.93,1513.61,268410,16.29791655,146.7771393,4.7,1496.412204,1508.453,18.9,1513.548,22.19,1.485138579,0.006044785,26818267.68,80.36,0.14
20130212,1517.01,1515.61,341437,16.17497042,153.7727991,6.68,1498.604375,1509.612,21.32,1515.176,16.47,1.647032064,0.011497733,30991189.61,80.04,0.13
20130213,1519.43,1515.93,338588,15.96610984,140.4088993,8.76,1500.673482,1511.449,22.22,1516.818,20.15,1.707240385,0.014615248,29003480.43,80.07,0.14
20130214,1520.33,1514.02,375974,15.70428334,108.0680107,9.12,1502.645531,1513.776,23.27,1519.216,13.54,1.777483426,0.005396416,24251307.47,80.37,0.14
20130215,1521.38,1514.14,383851,15.19334482,89.12619904,10.1,1504.278338,1514.438,21.68,1519.588,17.83,1.671115393,0.015844294,23050892.59,80.46,0.16
20130219,1519.79,1519.79,374891,15.50935202,138.3546651,11.15,1506.817544,1517.961,35.23,1522.374,32.83,1.861659658,0.012835252,29674153.48,80.47,0.15
20130220,1530.94,1511.41,424057,14.06531946,45.54363434,19.53,1507.306349,1518.027,0.66,1520.878,-1.22,0.784572518,-0.000112425,23179816.28,81.04,0.15
20130221,1511.95,1497.29,427460,12.01343846,-102.8249007,14.66,1506.840983,1517.057,-9.7,1517.296,6.71,-0.359454584,-0.004617759,19121015.58,81.37,0.16
20130222,1502.42,1502.42,341932,11.32033012,-29.59939133,13.22,1507.675175,1517.678,6.21,1516.14,4.31,0.908146688,-0.001534985,20226992.86,81.46,0.16
20130225,1515.6,1487.85,401105,8.434614692,-142.6579199,37.99,1505.787063,1514.67,-30.08,1509.752,-24.27,-0.684862927,-0.019222022,11087551.32,81.8,0.15
20130226,1487.85,1485.01,397528,6.802733776,-174.2901917,13.98,1504.944485,1512.663,-22.85,1502.952,-12.45,-1.072582724,-0.014801603,11562086.41,81.84,0.14
20130227,1496.94,1494.88,355185,6.966328685,-24.17844294,25.2,1505.996439,1512.319,-14.95,1503.76,-1.94,1.355877811,-0.002854643,13446397.57,81.54,0.14
20130228,1515.99,1514.46,391232,6.910611549,41.44968819,10.88,1506.823445,1511.754,2.73,1506.212,-2.33,0.224311681,-0.004403896,12556483.84,81.96,0.14
20130301,1514.68,1501.48,369561,7.069002835,-3.946196763,18.51,1507.906926,1511.436,15.78,1506.732,-1.23,0.402084491,-0.001046197,8158256.119,82.27,0.14
20130304,1518.2,1512.29,341443,7.670944693,63.62566765,12.98,1509.553886,1511.977,9.6,1514.202,4.87,1.047443007,-0.00374933,12837216.55,82.18,0.16
20130305,1525.2,1525.2,361069,9.219008033,167.8450175,18.27,1512.433516,1512.862,51.94,1522.772,18.41,1.44011911,0.018080388,12997669.2,82.03,0.15
20130306,1539.79,1538.11,367689,10.46003762,172.3501328,7.14,1515.197943,1515.813,44.52,1527.866,21.67,1.425854888,0.025326638,17386762.64,82.57,0.15
20130307,1541.46,1541.46,363471,11.53651337,150.9972167,4.32,1517.965758,1519.997,28.27,1533.782,13.32,0.870053693,0.018559051,24250483.98,82.08,0.16
20130308,1544.26,1542.94,365226,12.8004586,138.6484749,9.54,1521.129019,1523.555,36.5,1540.378,39.23,2.594662522,0.040826983,22401100.38,82.74,0.15
20130311,1551.15,1547.36,309108,14.04690619,128.9909413,8.91,1524.471017,1530.392,38.02,1546.582,53.8,3.580889498,0.038092301,30348418.36,82.57,0.16
20130312,1556.22,1548.24,327491,14.56504142,101.4950585,8.53,1527.138539,1535.946,27.28,1549.12,36.88,2.433359726,0.023504329,23673314.84,82.6,0.15
20130313,1552.48,1548.25,307383,14.96773948,88.13934106,8.14,1529.746297,1539.799,14.73,1551.732,66.67,4.480962463,0.02562849,24122029.27,82.9,0.14
20130314,1554.52,1554.52,345926,15.80748595,98.74192913,8.8,1532.935222,1544.654,21.77,1555.526,66.29,4.428367202,0.028805742,30033627.84,82.58,0.15
20130315,1563.21,1555.74,517585,16.08344132,89.57024535,7.88,1535.579486,1548.904,16.44,1557.43,44.71,2.949227897,0.022746204,21084480.73,82.14,0.16
20130318,1560.7,1545.13,316456,15.4303187,55.69334246,15.57,1537.152868,1551.594,0.92,1556.606,37.42,2.470488816,0.00793119,19097302.82,82.62,0.16
20130319,1552.1,1538.57,379621,14.44282583,27.42427673,18.68,1538.21831,1552.449,-7.88,1555.778,30.14,1.985245686,0.004443468,16315027.79,83.03,0.15
20130320,1548.34,1548.34,334909,14.33179495,66.64581813,13.22,1540.169899,1554.174,6.23,1556.616,33.51,2.197088906,0.009270486,19733609.32,82.83,0.15
20130321,1558.71,1543.55,324327,13.05162209,9.18848066,15.16,1540.706099,1554.328,-8.72,1553.13,6.01,0.390312965,-0.003468327,14823843.68,82.85,0.16
20130322,1545.9,1545.9,294838,12.78457359,36.58637181,11.94,1542.247423,1554.899,-6.34,1552.368,15.43,1.000999053,0.000430345,20649150.82,82.37,0.15
20130325,1556.89,1546.22,317817,12.01483959,38.24696249,18.69,1543.146716,1554.446,-9.01,1552.286,7.43,0.481136596,-0.000508863,13606957.94,82.93,0.15
20130326,1551.69,1551.69,286926,12.23849712,124.1053464,12.26,1545.110838,1555.575,11.67,1555.372,12.59,0.811640171,0.005915192,23263535.43,82.89,0.14
20130327,1563.75,1551.9,291421,12.20086702,101.273879,12.17,1546.800282,1556.408,14.51,1556.2,6.63,0.426032309,-0.000243086,26791312.72,83.21,0.12
20130328,1562.86,1561.08,330444,12.5380985,181.2265484,9.2,1548.932636,1557.004,10.48,1560.878,16.71,1.076342368,0.005410435,26304799.32,83,0.13
20130401,1569.18,1558.47,275311,12.09942689,107.2243839,12.1,1550.193338,1557.151,5.28,1561.934,7.65,-0.06780832,0.006446161,28491821.87,82.73,0.16
20130402,1562.17,1562.17,331216,12.26241151,144.0744686,11.49,1552.103496,1558.966,18.56,1565.646,7.02,0.611904914,0.013953192,28044084.73,82.89,0.15
20130403,1570.25,1549.8,406061,10.92933779,4.999246747,21.67,1552.254592,1559.501,-10.08,1563.63,-7.01,0.102441853,-0.003220612,20007024.32,82.76,0.14
20130404,1553.69,1552.52,335067,10.26212233,7.81012273,10.08,1552.990345,1559.628,-3.79,1563.056,7.88,0.507699246,0.00908986,23839962.92,82.72,0.14
20130405,1559.98,1539.5,351541,9.087954981,-82.79213607,20.48,1553.017931,1560.376,-10.49,1559.874,4.94,0.076026029,-0.002318725,21052881.25,82.56,0.15
20130408,1553.26,1548.63,288712,8.845425519,9.716906016,14.44,1553.975271,1560.994,0.22,1560.054,4.36,0.951341437,0.007280544,21457701.07,82.71,0.15
20130409,1563.11,1560.92,325278,8.996544311,126.2757919,12.97,1555.369055,1562.686,-0.58,1559.726,22.81,0.635140597,0.003085534,19635519.05,82.39,0.15
20130410,1568.61,1568.61,345335,10.53765967,218.4456193,20.46,1558.451049,1565.082,18.54,1566.534,30.84,2.712511321,0.015670171,23264614.2,82.49,0.15
20130411,1587.73,1586.17,339395,12.07491347,228.3792149,11.18,1561.776664,1568.134,31.2,1573.212,41.68,2.343132784,0.015175383,22724346.13,82.25,0.15
20130412,1593.3,1579.97,320629,12.78113895,146.6872111,13.4,1564.355077,1570.1,18.6,1580.326,25.08,2.394808241,0.016792019,17478488.01,82.1,0.15
20130415,1588.84,1552.28,466013,10.27791231,-18.78347563,36.57,1563.212688,1569.119,-1.33,1578.184,-10.49,-0.729646943,-0.01139309,7963044.292,82.3,0.15
20130416,1552.36,1552.36,365470,9.971305542,-1.095700215,22.99,1564.294337,1569.551,11.5,1579.376,5.38,0.74991202,0.013260763,15283586.69,81.83,0.15
20130417,1574.57,1543.69,425031,7.817795334,-80.86710748,30.88,1563.1244,1569.383,-16.6,1572.232,-10.16,-1.094832366,-0.00510904,9327844.261,82.65,0.15
20130418,1552.03,1536.03,389080,5.211850923,-142.7910678,18.35,1561.07541,1567.546,-46.12,1561.88,-28.64,-1.757594683,-0.007513133,928991.7131,82.56,0.15
20130419,1541.61,1539.4,356987,4.198853439,-88.6033104,16.49,1560.520609,1567.743,-38.12,1555.16,1.56,-0.442973556,-0.005002975,11920883.34,82.75,0.15
20130422,1555.25,1548.19,297988,3.935691839,-32.21590416,17.36,1560.709122,1567.686,-26.35,1557.188,2.52,-0.493551982,-0.003895168,16788238.99,82.65,0.15
20130423,1562.5,1562.5,356515,4.983349367,49.77203435,17.08,1562.430158,1568.703,26.42,1558.03,25.5,1.614865256,-0.005636979,23042186.71,83,0.14
20130424,1578.78,1575.8,359824,5.748171085,70.56109451,7.2,1563.988238,1567.809,4.22,1563.386,15.72,1.005713116,-0.009150417,19117848.66,82.95,0.13
20130425,1578.93,1578.93,390858,6.790032304,90.18595311,13.85,1566.004597,1566.988,33.15,1572.096,16.55,1.055074238,-0.002322434,26054406.47,82.78,0.13
20130426,1585.16,1577.56,319862,7.295991581,59.92945531,8.22,1567.550826,1566.327,40.63,1577.494,-5.49,-0.345776675,0.018884619,19560613.06,82.49,0.13
20130429,1582.34,1582.34,289120,8.516261765,92.39977073,14.41,1570.032652,1570.452,52,1583.716,0.24,0.370340045,0.011947716,24526166.5,82.14,0.13
20130430,1593.58,1586.5,374507,9.691159924,97.74907767,11.07,1572.655256,1572.752,55.96,1587.474,8.72,0.619752729,0.028518312,22953299.75,81.72,0.14
20130501,1597.55,1581.28,353032,9.315012784,69.18439839,16.29,1573.611899,1575.821,41.09,1588.256,30.34,-0.316804494,0.025961964,18629916.56,81.62,0.14
20130502,1582.77,1582.77,336695,10.10196289,93.13692765,15.9,1575.895527,1581.419,42.34,1590.742,23.02,0.264847462,0.026502419,18359899.75,82.23,0.15
20130503,1597.6,1597.6,360391,11.94596125,143.8274386,20.87,1579.564525,1587.336,51.92,1597.178,62.41,1.609340089,0.032160157,24943873.43,82.08,0.14
20130506,1614.4,1614.21,306224,13.50025101,145.8216053,5.56,1583.177427,1592.836,38.72,1601.956,75.89,4.196191605,0.023938176,24306392.1,82.33,0.14
20130507,1617.55,1616.64,330958,15.23902218,145.7576434,9.39,1587.251958,1597.554,47.17,1607.634,70.71,3.263748198,0.029010554,32915788.53,82.28,0.12
20130508,1625.95,1622.7,355470,16.96450931,148.6510321,10.08,1591.57939,1602.944,47.53,1617.632,70.19,5.198420113,0.029111466,33296742.27,81.9,0.12
20130509,1632.69,1623.09,345740,17.64283102,118.287037,11.92,1594.921353,1607.095,44.43,1623.448,47.89,5.517608215,0.027313469,32694092.36,82.68,0.12
20130510,1626.69,1623.71,308647,18.53401948,104.4773144,9.99,1598.614558,1612.241,36.11,1627.304,54.91,5.044205112,0.024539389,32896704.05,83.1,0.12
20130513,1632.1,1626.74,291060,19.02661421,94.89860746,9.26,1601.962695,1616.257,19.35,1630.558,48.61,4.56128,0.022157342,31526776.6,83.2,0.12
20130514,1633.75,1633.75,345779,20.51754609,122.5596401,17.35,1606.570057,1621.534,32.84,1635.434,68.1,4.53261379,0.040985494,31703487.87,83.62,0.11
20130515,1649.13,1646.68,365744,22.12511328,137.1121512,14.81,1611.542433,1629.142,32.82,1640.652,65.17,5.066538298,0.036888557,32530691.48,83.79,0.12
20130516,1658.07,1648.6,351313,22.46955922,115.2777025,11.91,1615.24982,1634.43,17.78,1645.412,52.9,4.120088824,0.021842263,30798479.43,83.74,0.11
20130517,1652.45,1652.45,344071,23.83948628,131.324298,17,1620.223171,1639.735,40.8,1652.166,84.77,5.386667004,0.029967556,44889939.83,84.21,0.1
20130520,1665.71,1663.52,327508,24.54698484,131.1964825,9.32,1624.610488,1644.614,32.59,1658.67,68.7,4.300227217,0.02420347,39873410.82,83.82,0.1
20130521,1666.2,1662.67,351356,25.05050098,113.6387155,12.26,1628.853298,1648.934,35.39,1662.434,54.74,3.390691394,0.021849313,46015455.53,83.84,0.09
20130522,1669.39,1648.86,436102,24.05786546,82.87761474,38.32,1631.376794,1651.2,5.01,1661.748,37.85,2.340030912,0.017325641,47055824.71,84.29,0.08
20130523,1651.62,1635.53,394551,22.619899,11.34091585,19.97,1633.199004,1653.584,-8.27,1661.756,24.55,1.509877242,0.010184731,40279550.24,83.75,0.08
20130524,1646.67,1636.88,275808,21.16291788,-5.91051438,13.63,1634.761004,1655.174,-0.87,1658.182,16.91,1.035714067,0.009596266,39145400.21,83.65,0.09
20130528,1652.63,1652.63,345740,20.61465156,68.35331175,24.61,1637.170432,1657.803,-6.23,1656.936,33.39,1.613515333,0.00585521,35834655.67,84.26,0.09
20130529,1656.57,1640.05,358714,19.01684003,-14.46618286,20.01,1638.236105,1657.605,-20.8,1652.776,14.66,0.893026558,-0.006281725,33351819.27,83.62,0.08
20130530,1649.14,1648.61,349862,18.03089835,15.94968802,13.55,1639.776476,1657.168,-0.94,1652.588,20.64,0.246615849,0.002381514,32768717.29,83,0.08
20130531,1652.13,1630.74,409960,15.16475147,-99.33054094,28.25,1638.915859,1655.195,-19.77,1648.634,-19.6,-1.690398968,-0.022027383,28214971.31,83.27,0.09
20130603,1631.71,1622.72,395207,13.51857085,-145.7273963,17.7,1639.059111,1652.49,-9.18,1646.798,-18.36,-0.60891746,-0.015525509,27670866.62,82.67,0.1
20130604,1640.73,1623.62,365384,11.35363081,-131.6534996,22.91,1638.327767,1648.999,-18.22,1641.062,-19.09,-2.16435678,-0.022634139,22978308.02,82.75,0.11
20130605,1629.05,1607.09,363235,7.734790257,-192.2470815,24.29,1635.525122,1642.973,-51.16,1633.17,-58.57,-3.444178384,-0.028060531,22489922.67,82.56,0.09
20130606,1609.29,1598.23,354738,5.90105717,-153.8654179,24.33,1634.290349,1639.694,-25.8,1626.8,-43.73,-2.791823432,-0.01693416,21500043.27,81.62,0.1
20130607,1625.27,1625.27,337199,6.05797789,-37.01171762,21.84,1635.15603,1638.981,-11.03,1629.328,-25.78,-0.723109916,-0.003770611,22773563.94,81.69,0.09
20130610,1644.67,1639.26,297873,6.066414603,-0.018132131,9.43,1635.884979,1638.302,-11.6,1629.806,-12.54,-0.757543722,-0.010391191,19299116.76,81.7,0.09
20130611,1638.64,1622.92,343571,4.673293343,-64.49589163,19.89,1634.955934,1634.909,-28.28,1628.756,-24.38,-1.76518561,-0.013486132,11556098.91,81.07,0.09
20130612,1629.94,1610.92,320255,2.442861662,-103.3822609,26.79,1632.819178,1631.325,-41.89,1629.48,-37.08,-2.58736823,-0.025320205,5053848.975,80.93,0.08
20130613,1612.15,1608.07,337862,2.569299956,-50.19591141,31.18,1633.156399,1629.52,5.62,1632.24,-23.7,-0.857310771,0.003434452,11345513.29,80.7,0.09
20130614,1635.52,1623.96,293940,1.870876397,-29.33431654,16.84,1632.544361,1629.119,-13.69,1628.91,-21.63,-1.386396702,-0.008345424,5748427.592,80.61,0.1
20130617,1630.64,1630.34,313708,2.284352226,37.40167158,19.77,1633.162994,1628.981,7.66,1628.156,-15.37,-0.640155189,0.004673467,7601809.481,80.65,0.11
20130618,1639.77,1639.77,312098,3.600957479,110.5417214,15.15,1634.938899,1631.024,42.91,1633.292,21.07,-0.496969989,0.025977564,6499424.461,80.67,0.12
20130619,1651.83,1628.91,354506,2.766264074,37.69856567,23.54,1634.366623,1633.027,6.37,1636.574,-11.49,-1.178747361,0.003910543,-2363655.3,81.31,0.1
20130620,1624.62,1584.32,485885,-1.169136902,-202.4992667,44.61,1629.968849,1629.59,-55.19,1626.94,-43.19,-4.002635381,-0.033583225,-5818387.16,81.77,0.1
20130621,1588.62,1577.7,579728,-3.90087115,-184.5689082,21.49,1626.393721,1624.495,-43.93,1620.08,-16.47,-2.349240222,-0.030666967,-10213141.02,82.41,0.1
