Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20140512,21921.59,21796.9,166235.26,-106.8893927,-26.94224987,602.74,22240.51225,22088.89,127.64,21936.862,-469.07,-2.063598625,0.001710568,-115398.1911,79.89,0.06
20140513,22436.24,22286.46,113910.05,-83.54201934,39.11133018,174.63,22251.16632,22101.775,376.05,22012.072,-157.26,-0.698634007,0.009835642,-105905.2867,80.12,0.06
20140514,22484.49,22365.23,192732.48,-45.91918246,101.6756186,311.99,22282.74762,22146.799,606.44,22179.374,19.97,0.088508518,0.005707006,-77996.80918,80.06,0.06
20140515,22726.59,22610.01,117032.7,-4.10585804,150.1703813,209.86,22325.42499,22174.496,984.6,22358.122,507.33,2.282850654,0.026259015,-41474.44537,80.03,0.06
20140516,22645.52,22555.59,116637.8,27.26875064,127.7619927,175.27,22362.32833,22232.39,875.79,22528.106,580.38,2.622293972,0.019911143,-150212.7678,80.06,0.06
20140519,22751.24,22555.97,99151.46,50.86835858,110.4952564,195.27,22394.9161,22276.773,841.51,22616.684,250.61,1.116109503,0.032071616,-299140.7213,80.03,0.06
20140520,22758.02,22758.02,138124.65,79.16311285,124.4269171,209.67,22436.79838,22362.608,573.07,22713.144,700.71,3.16576737,0.047665218,-362232.1974,80.05,0.06
20140521,22715.58,22649.66,150196.71,100.5760045,95.58538944,233.84,22474.86711,22471.634,484.14,22763.894,575.85,3.914165832,0.043763235,-153214.5429,80.08,0.06
20140522,22942.27,22884.52,184656.04,125.5587999,109.3462221,216.76,22520.47595,22583.298,370.99,22808.474,977.43,4.447648902,0.047520319,-235096.4555,80.22,0.06
20140523,23010.45,22922.35,133466.68,144.6665878,93.70033748,88.1,22562.89348,22693.585,235,22859.064,1219.6,5.608320695,0.030665083,-156847.8722,80.38,0.06
20140526,23055.47,22898.78,92174.31,157.7746656,86.71580601,188.2,22601.01601,22763.742,250.27,22910.8,1126.06,5.156632376,0.026599103,-207008.7396,80.29,0.06
20140527,22953.12,22886.46,88616.55,164.7404283,73.38658791,98,22633.70972,22822.934,239.8,22932.724,1081.31,4.94584684,0.015756855,-163772.0474,80.37,0.06
20140528,23023.82,22949.86,187792.06,179.1480154,101.2116201,260.64,22676.21641,22872.66,245.35,22981.426,818.42,3.676373811,0.015128663,-131007.5838,80.56,0.06
20140529,23103.31,22968.1,165694.7,182.8191674,92.69718809,241.16,22708.01866,22900.588,173.62,22992.702,657.76,2.942684403,0.012917349,-54145.65906,80.49,0.06
20140530,23074.79,22993.71,213941.2,189.3165183,93.74076961,184.89,22743.6026,22937.462,127.89,23015.86,498.88,2.209117836,0.01633982,-84770.73904,80.39,0.06
20140603,23327.51,23134.34,187142.66,208.9530579,142.4362607,245.86,22795.73949,22996.116,325.18,23081.432,560.18,2.464403019,0.019593801,14917.60565,80.54,0.54
20140604,23284.17,23110.85,110361.98,210.8419359,108.0181953,180.19,22829.64145,23027.819,188.53,23122.914,438.8,1.931940909,0.013614113,-81033.6683,80.66,0.54
20140605,23142.66,23052.43,113987.94,206.564653,69.34428166,125.65,22856.30988,23055.133,165.36,23128.84,405.16,1.784492061,0.006746097,-234769.8714,80.35,0.54
20140606,23231.32,22950.67,179394.24,188.2028541,26.23492855,280.65,22865.32799,23054.857,-129.03,23117.012,116.32,0.509400613,-0.000647047,-250578.0107,80.43,0.54
20140609,23086.94,23053.38,117557.26,184.9517255,54.53577779,208.6,22889.34151,23070.018,107.33,23124.176,280.95,1.230266258,0.006674173,-263571.6503,80.63,0.54
20140610,23206.2,23061.25,173268.82,196.1132434,132.0676678,299,22929.95089,23105.274,234.09,23129.116,361.98,1.576996536,0.015930869,-143822.3402,80.81,0.54
20140611,23281.14,23168.14,131220.07,197.9604355,113.5406304,147.6,22961.12604,23136.573,-33.75,23150.232,291.43,1.26897055,0.007621696,-70375.39238,80.77,0.54
20140612,23127.82,23065.5,126262.97,190.5888573,45.4450919,191.79,22981.4969,23146.072,23.31,23163.304,211.84,0.922520313,0.007114557,-59506.50564,80.59,0.54
20140613,23099.87,23099.87,156442.38,194.1405969,115.573624,297.9,23013.65624,23176.975,209.51,23236.938,374.87,1.633826266,0.010185611,33878.63718,80.61,0.54
20140616,23299.04,23232.56,121505.07,193.2350869,111.0262046,107.86,23040.99088,23198.877,349.67,23273.578,220.64,0.95597796,0.000413293,-58062.42833,80.44,0.54
20140617,23237.63,23127.02,136161.44,182.579259,23.19506988,173.65,23056.47651,23190.132,86.12,23251.148,193.45,0.84071631,0.002235861,-34355.90999,80.61,0.54
20140618,23128.22,23128.22,129656.15,170.4053852,27.89762092,171.14,23068.40447,23193.133,-134.02,23236.034,100.07,0.433547862,0.003108484,-57144.83779,80.4,0.54
20140619,23264.92,23122.75,142118.44,157.8094968,14.23869702,177.56,23077.86404,23198.94,-89.56,23234.576,-123.31,-0.52943106,0.009354822,-137671.8394,80.33,0.54
20140620,23199.18,23157.86,134163.84,148.2429233,24.59495215,127.66,23088.93032,23223.246,19.04,23209.554,42.35,0.182923853,0.003302139,-191429.2328,80.34,0.54
20140623,23165.26,22802.1,200552.12,108.0070845,-181.68551,591.71,23061.87124,23191.98,-514.36,23110.382,-304.85,-1.319145327,-0.021913523,-289865.9152,80.27,0.54
20140624,22915.92,22832.91,144871.49,81.30154602,-202.4223612,141.29,23044.61113,23148.47,-420.03,23045.792,-70.36,-0.306566163,-0.016194922,-402831.3324,80.32,0.54
20140625,22935.06,22829.29,108265.94,58.33986721,-157.4741306,109.41,23027.66721,23109.411,-336.89,22982.788,-250.77,-1.084764033,-0.01330398,-548156.9401,80.21,0.54
20140626,22947.84,22926.04,129209.5,66.1000349,-21.29013218,336.78,23043.87319,23111.692,16.11,22988.808,-117.91,-0.505709877,-0.005203444,-444303.7478,80.21,0.54
20140627,23188.48,23111.03,119374.92,73.31646217,34.12266632,161.07,23060.79193,23101.927,53.79,22994.3,-35.77,-0.153801238,-0.003396898,-352265.1743,80.02,0.54
20140630,23273.19,22960.08,147615.79,75.67786289,15.08800596,386.15,23073.16603,23090.932,-3.34,23071.482,15.7,0.067745357,-0.000554656,-338590.7821,79.79,0.54
20140702,23326.53,23293.82,193644.56,105.2957368,190.5871049,385.63,23118.5426,23125.535,668.98,23205.278,230.45,1.068424213,0.015622333,-177710.5926,79.95,0.03
20140703,23553.6,23482.9,107357.52,125.850416,181.6658746,108.57,23157.86616,23160.507,664.74,23338.226,230.77,1.412927913,0.015456343,-241005.3947,80.21,0.03
20140704,23609.32,23508.27,111691.87,141.710516,159.0545208,117.87,23194.86558,23198.37,348.53,23407.932,342.77,1.572963525,0.014961973,-236650.7011,80.28,0.03
20140707,23581.4,23435.24,91191.37,152.0876255,116.6422689,157.14,23227.82314,23233.056,319.4,23471.812,359.2,1.610818151,0.031269381,-268079.9159,80.21,0.03
20140708,23555.31,23455.13,111406.4,158.5213423,91.83182206,100.53,23257.6857,23306.713,350.66,23541.944,373.65,1.497452365,0.028067174,-248184.9571,80.18,0.03
20140709,23408.05,23126.68,154583.93,132.6139542,-4.402968859,414.7,23249.91278,23336.256,-14.65,23467.234,-17.99,1.627989885,0.013348682,-291289.8882,80.09,0.03
20140710,23281.45,23182.06,110050.66,115.8241321,-6.326569803,105.38,23248.87251,23373.485,-310.63,23408.744,434.18,1.566171226,0.001771161,-308367.0427,80.12,0.03
20140711,23155.69,23146.99,112309.23,100.9078426,-8.458223383,160.55,23247.4037,23377.047,-297.99,23346.162,352.81,1.603860636,0.000513484,-74788.43999,80.19,0.03
20140714,23310.16,23273.41,106096.34,97.10313899,29.06761695,226.03,23256.85763,23389.562,-199.69,23307.312,479.97,0.641611737,0.006679753,-87759.17156,80.17,0.03
20140715,23482.84,23398.25,104814.05,102.0530363,52.04971897,149.9,23276.20072,23416.486,-80.96,23291.028,262.13,1.026806169,-0.00380728,-175628.2133,80.38,0.03
20140716,23490.43,23430.14,95952.97,109.8193314,64.75199568,132.18,23299.73208,23413.852,-18.1,23360.47,301.76,1.434021885,-0.00034677,-124085.9631,80.54,0.03
20140717,23583.35,23421.99,109397.79,114.4602826,58.03807482,161.36,23320.79283,23412.795,344.8,23416.846,330.15,1.423629797,-0.001082545,-201042.3528,80.51,0.03
20140718,23316.46,23240.61,91330.76,111.5206257,-11.84025529,280.26,23333.55447,23403.638,215.8,23461.114,-94.83,-0.402681657,-0.003658736,-258656.0326,80.54,0.03
20140721,23484.53,23372.63,104228.18,102.5500042,-3.340313211,125.72,23338.65785,23388.26,153.69,23469.208,-144.3,-0.61322214,-0.006551867,-341233.4297,80.56,0.03
20140722,23465.81,23423.34,185945.5,125.8606568,141.1270638,416.03,23380.89139,23412.333,435.44,23533.638,235.75,1.001216324,0.025483021,-146318.662,80.78,0.03
20140723,23841.22,23834.39,180777.96,157.827229,227.0938658,193.63,23437.17507,23491.913,511.91,23623.356,430.95,1.830642133,0.0305725,-19757.09609,80.8,0.03
20140724,24080.61,24005.25,193051,194.6054012,227.8776456,178.13,23504.25363,23582.164,618.22,23747.482,600.12,2.549213343,0.037613653,139241.5804,80.87,0.03
20140725,24247.2,24088.99,163730.13,227.1463008,176.4257256,158.21,23572.03995,23680.42,695.14,23899.726,1039.94,4.487128318,0.035899391,112344.1717,81.05,0.03
20140728,24249.27,24248.36,197191.08,267.0138853,165.0690401,285.12,23653.61996,23788.616,973.84,24108.024,1189.64,5.119155351,0.039653063,374436.2632,81,0.03
20140729,24526.63,24437.1,199838.88,312.1099828,154.4395124,238.33,23747.61139,23906.673,1253.39,24279.708,1407.08,6.05626801,0.045341963,518614.9776,81.21,0.03
20140730,24704.58,24660.35,252381.2,351.1983784,145.9271535,271.69,23841.38269,24027.566,950.1,24431.776,1385.54,5.934636503,0.048978235,613946.2407,81.42,0.03
20140731,24805.75,24661.57,194410.44,379.7865132,122.0054334,232.17,23928.57005,24151.164,784.98,24554.846,1296.89,5.528099792,0.052593929,456573.7451,81.46,0.03
20140801,24594.23,24485.73,175587.26,379.9541228,81.06293882,271.12,23986.08052,24258.928,390.93,24618.13,1009.15,4.290005475,0.046684735,387937.9483,81.31,0.03
20140804,24590.11,24558.37,118332.97,381.1520606,75.39026194,158.17,24044.55666,24380.222,384.07,24652.42,1079.21,4.588308171,0.033250705,428386.4102,81.32,0.03
20140805,24679.11,24494.09,124953.1,381.5904215,65.04922869,185.02,24102.05222,24466.837,219.63,24653.966,1193.47,5.088384931,0.027441694,254647.1889,81.54,0.03
20140806,24558.82,24397.41,117185.85,372.4694743,44.84776315,250.85,24147.96439,24528.063,-56.4,24624.35,1196.99,5.118154678,0.018004705,291983.3931,81.42,0.03
20140807,24498.83,24364.58,123342.05,345.397969,18.49975329,219.55,24170.78302,24552.669,-344.65,24550.492,605.45,2.545821208,0.007034324,251989.9321,81.53,0.03
20140808,24307.1,24190.93,134169.28,315.7727387,-14.22075963,302.08,24186.08082,24564.209,-425.44,24510.288,359.54,1.499841272,-0.003979757,286278.5787,81.4,0.03
20140811,24533.34,24491.02,112985.36,314.0606324,48.61265101,339.92,24229.88456,24585.948,113.59,24519.476,504.52,2.089845287,0.000222754,372322.9076,81.46,0.03
20140812,24668.57,24552.42,102823.47,312.6015107,56.60704224,139.24,24273.64888,24590.836,89.33,24527.706,473.4,1.95490504,-0.001730537,515161.6542,81.51,0.03
20140813,24726.24,24611.22,146690.31,323.9245177,120.6582014,295.89,24332.38137,24606.649,242.08,24588.948,461.71,1.890036404,0.005363125,643530.1031,81.61,0.03
20140814,24894.18,24721.87,145686.12,322.0062523,130.5128879,242.55,24377.046,24611.1,217.23,24671.708,160.83,0.652705116,0.010843357,533383.0565,81.6,0.03
20140815,24969.72,24872.71,115021.07,329.085147,157.5301685,208.95,24432.08353,24653.351,567.38,24796.414,222.73,0.900566508,0.01422003,500210.4723,81.43,0.03
20140818,24943.6,24765.03,128151.69,330.9225129,107.2160596,213.91,24481.9289,24688.889,624.05,24858.302,198.61,0.802242612,0.012309931,531706.9262,81.58,0.03
20140819,25045.55,24909.26,146651.48,341.9518735,152.5600924,291.95,24542.97853,24736.358,476.93,24945.01,590.52,2.407099501,0.021447322,546739.5836,81.89,0.03
20140820,25156.95,25056.71,123809.5,349.6326333,140.3436428,133.32,24601.71962,24793.921,470.35,24998.894,559.68,2.275114552,0.030691867,591708.9087,82.25,0.03
20140821,25142.34,24896.2,146005.49,338.4508623,83.56832331,263.56,24639.08918,24854.575,103.76,25037.442,345.84,1.403101071,0.026513857,446223.9475,82.16,0.03
20140822,25113.73,25025.94,118328.31,335.2567015,93.38932242,138.83,24684.15021,24932.657,310.87,25068.9,528.1,2.148133776,0.018565058,525306.1747,82.33,0.03
20140825,25049.96,24946.85,133344.73,333.295502,89.62563921,296.31,24730.12734,24984.746,211.97,25111.19,779.35,3.195686653,0.018973326,423091.3042,82.58,0.03
20140826,25147.75,25068.98,125288.16,320.5889724,77.34979432,119.33,24762.92473,25023.255,119.04,25101.5,743.09,3.054035915,0.007344513,179090.6058,82.67,0.03
20140827,25134.49,24883.46,146839.38,294.5557772,32.05559485,277.22,24777.76523,25026.096,-204.2,25053.298,272.73,1.106588407,0.00471091,-16391.83739,82.46,0.03
20140828,25055.81,24679.1,153336.05,256.623151,-50.82302317,376.71,24774.26378,25020.06,-418.76,25002.678,51.59,0.208955986,-0.008573052,-112253.8543,82.49,0.03
20140829,24748.19,24630.8,171154.14,224.063935,-107.5917682,183.47,24771.19676,24998.772,-252.04,24928.644,-148.28,-0.595733124,-0.008551235,-257894.7914,82.72,0.03
20140901,24703.74,24696.18,144777.37,196.8012565,-94.04965203,195.09,24769.37707,24978.435,-360.14,24845.68,-49.27,-0.198658461,-0.014761801,-321037.9528,82.78,0.05
20140902,24699.76,24576.23,164636.38,172.9539585,-120.1125549,240.66,24767.4383,24941.042,-417.89,24780.584,-205.92,-0.825167282,-0.016325275,-315025.0862,82.97,0.05
20140903,24786.04,24751.72,253527.6,197.6839221,83.13128221,576.14,24819.86798,24956.861,243.45,24860.424,362.49,1.452547859,0.01279132,-38911.58345,82.86,0.05
20140904,25268.44,25193.37,198086.24,213.2086067,133.6973715,169.61,24865.39675,24987.243,379.17,24971.808,174.97,0.696454835,0.007340129,39666.51991,83.84,0.05
20140905,25356.56,25171.59,216383.6,218.3336604,104.6665402,184.97,24901.08753,25000.035,499.15,25071.426,80.39,0.319518151,0.002901726,-105435.6604,83.76,0.05
20140908,25293.09,25074.02,127223.52,215.8962106,67.4470539,219.07,24928.64586,25002.389,449.45,25159.098,196.35,0.121980496,0.004602935,-144208.6714,84.31,0.05
20140910,24969.39,24681.19,174844.24,172.8295338,-84.96260401,509.26,24907.38054,24965.475,-46.73,25150.366,-406.87,-1.620206569,-0.008563431,-319813.2153,84.23,0.05
20140911,24701.73,24589.9,144380.43,133.7104049,-103.1906703,193.05,24884.07192,24939.864,-86.38,25019.304,-504.27,-2.003702481,-0.003167212,-249394.8626,84.24,0.05
20140912,24620.19,24487.94,123395.22,96.16749308,-109.0066459,213.49,24856.57174,24925.296,-722.63,24878.784,-479.18,-1.911025145,-0.005930792,-274566.8122,84.16,0.05
20140915,24410.38,24300.57,147961.14,46.64552517,-147.0559623,294.75,24808.99252,24886.789,-940.93,24702.152,-561.76,-2.254366692,-0.015962288,-391308.7496,84.24,0.05
20140916,24318.82,24117.6,128232.19,-10.31334456,-164.0174553,288.38,24744.89895,24825.181,-1104.14,24491.264,-604.99,-2.445293238,-0.024769062,-487987.3176,84.08,0.05
20140917,24380.28,24339.53,179377.98,-35.64450068,-101.9198786,334.25,24709.80476,24787.92,-814.04,24425.474,-365.65,-1.477847843,-0.037188635,-574651.5952,84.75,0.05
20140918,24294.64,24103.53,145943.22,-71.65250618,-127.8970785,272.88,24658.27288,24672.997,-536.64,24326.69,-583.37,-2.356851482,-0.044636081,-615060.0214,84.27,0.05
20140919,24334.65,24155.62,192482.32,-88.08347908,-87.65011255,264.23,24624.73832,24573.821,-356.48,24268.858,-442.86,-1.789404187,-0.037004138,-623459.2566,84.79,0.05
20140922,24072.18,23949.29,172375.3,-127.9266233,-122.8508185,356.87,24561.00039,24445.355,-639.83,24188.558,-1362.46,-5.381399363,-0.049024928,-781426.808,84.71,0.05
20140923,23882.59,23825.96,141717.19,-167.1315184,-117.5562399,186.1,24492.05464,24310.017,-519.92,24128.77,-1460.85,-5.77458542,-0.035145815,-854970.1312,84.7,0.05
20140924,23788.98,23788.98,136893.69,-189.19904,-100.5652618,227.43,24437.72657,24231.642,-214.4,24037.81,-1318.54,-5.223978463,-0.030046662,-777747.5967,85.07,0.05
20140925,24048.38,23754.33,157316.53,-216.5757131,-101.6310405,303.69,24373.95547,24142.191,-608.28,23957.692,-1422.32,-5.64626674,-0.033632008,-834988.7099,85.2,0.05
20140926,23581.56,23555.62,134145.87,-242.7137253,-129.4458781,212.51,24307.71305,24050.5,-490.31,23832.142,-1026.95,-4.156790267,-0.027859764,-752863.8263,85.64,0.05
20140929,23399.51,23095.78,223055,-296.2598747,-180.639697,582.63,24204.99847,23937.722,-1076.95,23686.886,-1433.43,-5.812151497,-0.037570419,-930559.2928,85.62,0.05
20140930,23137.26,22855.04,218977.68,-358.4666883,-186.5663582,374.17,24083.85385,23817.419,-1022.51,23506.068,-1662.34,-6.758765489,-0.059214216,-1012155.068,85.91,0.05
20141003,22691.59,22565.6,257756.42,-392.6227196,-160.1968077,582.25,23986.77825,23686.234,-890.93,23334.658,-1292.43,-6.223785663,-0.045685498,-732770.5479,86.65,0.03
20141006,23053.79,22988.64,164305.82,-394.9274995,-86.9937815,452.63,23922.80318,23600.866,-640.45,23244.04,-820.97,-5.205380536,-0.040776495,-509795.8736,85.64,0.03
20141007,23224.22,23209.77,163590.12,-383.6587373,-54.59712604,308.08,23875.15716,23512.502,-532.97,23192.862,-953.89,-4.768386831,-0.022248345,-398780.2961,85.66,0.03
20141008,23221.76,23184.15,125313.74,-383.1566731,-61.89154514,238.37,23816.88791,23443.286,-573.74,23199.686,-905.39,-4.490127885,-0.024069233,-406539.2454,85.3,0.03
20141009,23461.35,23437.87,112645.17,-356.762672,-14.07918211,318.02,23789.99668,23413.032,-387.08,23319.996,-771.63,-2.492044045,-0.016181185,-382785.0711,85.54,0.03
20141010,23198.8,23071.27,140131.98,-367.5954898,-73.3732509,463.26,23723.19128,23329.725,-679.59,23324.792,-866.95,-5.283263614,-0.028592489,-710956.7395,85.81,0.03
20141013,22884,22871.27,140720.51,-367.5189169,-71.72999016,401.77,23667.97116,23267.25,-535.03,23290.46,-693.69,-4.242425747,-0.022595689,-654537.9978,85.21,0.03
20141014,23064.92,23040.8,152600,-370.8817283,-50.20658586,369.16,23608.92343,23204.206,-181.24,23215.55,-873.64,-5.176424413,-0.007802246,-525364.633,85.81,0.03
20141015,23087.5,22992.93,144493.38,-361.944424,-53.92122603,245.11,23564.26882,23195.29,207.07,23190.894,-628.08,-3.403979631,0.008948555,-434778.6538,84.92,0.03
20141016,22913.5,22868.02,153346.57,-369.8918418,-103.4932794,272.03,23501.09464,23192.086,-362.39,23064.176,-777.47,-3.927202462,-0.007094,-285776.8084,84.95,0.03
20141017,22904.11,22888.76,185360.4,-362.1494273,-69.06384762,260.2,23455.58182,23187.951,-511.32,23051.11,-206,-3.755600062,-0.012516813,-171697.6775,85.2,0.03
20141020,23239.78,23052.31,118213.42,-348.2030977,-9.287946963,267.21,23418.8845,23163.473,-18.28,23036.486,137.28,-2.936158629,-0.015039372,-241483.8961,85.03,0.03
20141021,23073.36,22964.92,102648.07,-331.8469353,-27.06015291,266.6,23387.42693,23130.079,-54.8,23044.608,24.02,-2.491003408,-0.007511822,-189489.0891,85.4,0.03
20141022,23300.45,23193.48,173287.56,-290.0912304,92.21652189,372.19,23389.00246,23144.143,356,23097.392,88.93,0.752328641,-0.005547593,-41086.71902,85.77,0.03
20141023,23296,23221.69,103897.75,-259.7178293,61.39588549,182.28,23383.68604,23124.008,193.13,23183.84,-89.34,1.745085026,0.01048464,-13763.15354,85.88,0.03
20141024,23311.88,23157.48,120134.81,-235.4325968,35.67457599,195.11,23375.92546,23145.374,401.26,23239.638,38.87,0.167086999,0.006815665,76436.76438,85.72,0.03
20141027,23275.4,23012.8,122964.47,-226.4040802,-23.45801354,289.4,23353.76399,23145.359,120.02,23254.232,-391.3,-1.662663329,0.004116107,35301.11444,85.59,0.03
20141028,23189.83,23189.83,188912.48,-186.6659082,118.9617039,427.69,23369.63028,23192.598,450.1,23340.588,431.82,1.870278502,0.016169395,350012.509,85.41,0.03
20141029,23703.95,23699.56,201753.6,-129.5122303,248.1905677,335.31,23412.51025,23260.58,731.29,23423.768,676.49,2.923038899,0.038578296,534489.295,85.99,0.03
20141030,23841.74,23615.1,160650.74,-92.657329,161.4565779,226.64,23440.08451,23340.69,298.07,23497.54,654.07,2.837863812,0.028640151,355632.7334,86.12,0.03
20141031,23913.69,23850.7,205743.96,-39.11235133,181.5213102,344.36,23493.22503,23438.175,664.88,23636.712,858.01,3.707900372,0.038661458,589507.0915,86.92,0.03
20141103,24133.45,23875.09,132891.36,-3.263923224,139.9505343,258.36,23533.48646,23522.746,613.77,23791.26,1015.03,4.432263479,0.034595712,397177.0553,87.39,0.05
20141104,23849.72,23815.85,131763.34,19.25087285,98.43183228,200.57,23563.21727,23598.454,702.43,23856.32,822.45,3.572264684,0.018522867,519575.7633,87.05,0.05
20141105,23846.84,23623.14,135740.28,24.70228433,51.06178315,223.7,23575.82706,23627.619,175.26,23831.47,625.36,2.710675996,0.015295654,586319.2174,87.41,0.05
20141106,23737.76,23623.41,105543.89,24.99758068,34.40618353,152.32,23582.82543,23659.232,-170.56,23820.924,560.73,2.428603232,0.014677384,359921.2249,88.09,0.05
20141107,23607.65,23430.2,160985.96,17.04104556,9.152204358,401.05,23579.72206,23684.036,-151.8,23731.36,146.27,0.624979437,0.017282626,242041.8059,87.59,0.05
20141110,24074.85,23703.72,197445.64,26.12557166,66.31367013,560,23595.43424,23744.183,-253.36,23697.106,411.52,1.763668733,0.009448003,-23608.20451,87.81,0.05
20141111,23809.41,23760.53,341816,38.01725939,54.0979041,186.75,23615.70527,23772.975,-107.69,23689.63,506.08,2.171812104,-0.000486569,-53989.8995,87.59,0.05
20141112,23883.31,23801.73,178848.98,57.26325678,72.84053156,198.24,23646.41715,23784.806,92.52,23738.142,794.95,3.434913796,0.009864576,-61940.176,87.8,0.05
20141113,23854.33,23850.39,206361.84,78.21162219,92.28640763,247.53,23681.99075,23816.596,324.32,23812.268,499.58,2.124032115,0.00091091,169131.447,87.75,0.05
20141114,24048.36,23966.8,148976,99.11268771,116.4711599,135.9,23720.59925,23825.528,438.07,23919.696,267.51,1.123053988,0.007116175,121057.6545,87.55,0.05
20141117,24313.06,23787.28,172811.72,91.20084231,67.29607582,525.78,23727.88313,23813.639,246.84,23930.172,95.04,0.400978144,-0.002037268,-41526.39556,87.95,0.05
20141118,23868.9,23483.19,154372.9,62.59103931,-114.3289054,397.82,23708.95807,23781.99,-215.53,23874.35,-468.89,-1.953866271,-0.007024505,-204336.086,87.58,0.05
20141119,23466.07,23341.16,141376.64,27.02938694,-176.1493133,231.05,23676.99159,23749.759,-434.97,23761.376,-542.66,-2.269027767,-0.011670531,-249915.7664,87.62,0.05
20141120,23401,23252.63,135480.39,-3.028538837,-158.6147892,208.39,23645.81525,23719.792,-588.54,23627.316,-496.02,-2.08012695,-0.00851796,-368150.4507,87.68,0.05
20141121,23353.72,23301.48,151903.3,-19.56522099,-113.2516156,206.54,23625.93951,23708.48,-582.82,23497.264,-258.5,-1.090918912,-0.012953628,-222651.6792,88.29,0.05
20141124,23883.32,23823.56,286217.88,4.079318308,51.536706,499.22,23651.38718,23723.324,-194.24,23516.476,243.83,1.031023738,0.003551647,-203590.1692,88.1,0.05
20141125,23841.16,23809.51,208350.24,18.63057481,39.11453658,125.56,23669.72268,23726.887,46.83,23579.424,293.67,1.246993661,-0.00393806,-266140.2606,87.91,0.05
20141126,23833.19,23799.42,222523.3,51.20331908,83.78885655,377.22,23711.84243,23744.267,582.81,23727.158,367.28,1.546787283,0.00381719,-123694.5759,87.67,0.05
20141127,24169.85,23962.44,181370.9,67.54830882,86.91169346,265.67,23739.69362,23742.701,630.97,23858.086,196,0.823243006,-0.003449939,-230767.7099,87.95,0.05
20141128,23982.29,23887.63,315478.66,78.24186707,59.06842703,229.53,23763.28947,23732.708,637.81,23968.152,49.27,0.205821829,0.007936233,-161785.9028,88.24,0.05
20141201,23678,23318.48,313548.68,36.26967632,-89.92069029,668.97,23725.59047,23689.745,-69.67,23863.014,-652.49,-2.716451415,-0.006873171,-561244.1058,88.01,0.03
20141202,23400.11,23293.81,284313.64,25.85477273,-51.23638424,491.14,23718.8009,23702.258,-238.84,23825.092,-433.08,-1.797953949,0.011879024,-563910.1031,88.64,0.03
20141203,23756.05,23378.81,322475.6,-0.602656269,-43.99669053,542.95,23691.16463,23707.789,-415.29,23688.42,-368.46,-1.548341225,0.003371091,-659356.9099,88.95,0.03
20141204,23554.81,23456.71,356198.2,10.8985906,-0.35080559,415.62,23704.63085,23756.081,-279.42,23654.076,303.39,1.289420749,0.016592426,-492763.1396,88.65,0.03
20141205,23907.78,23772.84,502580.08,33.35297386,81.33030495,397.21,23733.01268,23812.633,-1.64,23657.114,629.33,2.692515523,0.004561998,-260874.9902,89.35,0.03
20141208,24113.14,24012.15,382652.88,54.15748527,93.51788605,186.95,23762.98004,23828.086,60.22,23793.158,698.03,2.989467932,0.00847317,-399395.1496,89.11,0.03
20141209,23910.41,23399.87,387177.84,25.02099152,-44.44151818,647.8,23736.5848,23792.278,118.38,23759.464,48.71,0.207832703,-0.025968419,-615391.6355,88.73,0.03
20141210,23442.69,23345.89,230627.96,4.994496517,-80.11397563,310.62,23716.38815,23733.532,-129.78,23778.644,-368.62,-1.542785921,-0.019986436,-493347.0115,88.21,0.03
20141211,23269.51,23169.67,242575.24,-27.66278016,-139.3296052,354.85,23677.92642,23664.358,-116.08,23674.64,-531.37,-2.228535504,-0.028135963,-421334.0243,88.46,0.03
20141212,23328.99,23230.03,164104.02,-57.98648376,-112.5233815,215.93,23637.09533,23590.533,-583.36,23523.952,-862.78,-3.578221283,-0.005060458,-321620.4549,88.33,0.03
20141215,22977.84,22856.02,166020.82,-98.74110642,-162.7222942,393.18,23579.07197,23556.573,-974.79,23319.988,-976.43,-4.067732921,-0.026483557,-280132.1647,88.48,0.03
20141216,22877.3,22641.06,215888.12,-158.0526643,-182.703632,386.79,23492.54131,23458.193,-1377.17,23156.922,-1316.95,-5.490162564,-0.032358713,-476873.5246,87.91,0.03
20141217,22697.68,22529.75,256093.12,-209.4741678,-167.494961,196.81,23406.1888,23373.915,-899.99,22969.186,-781.61,-3.34486647,-0.052311627,-760468.4098,88.22,0.03
20141218,22878.34,22736.89,230626.28,-227.7210533,-101.9236066,349.21,23351.52415,23273.88,-692.31,22873.12,-822.09,-3.475435756,-0.048762553,-856930.7086,89.21,0.03
20141219,23158.27,23041.37,0,-216.7331596,-42.99952371,357.39,23329.15328,23185.279,-195.91,22846.606,-311.99,-1.331661873,-0.038716433,-687340.0219,89.59,0.03
20141222,23264.05,23264.05,0,-182.3658564,8.404796552,362.27,23336.71678,23121.369,159.37,22922.75,-423.99,-1.779036746,-0.003289643,-555508.7783,89.72,0.03
20141223,23423.33,23269.43,0,-159.3349966,8.269026489,226.19,23336.42851,23106.155,305.84,23055.388,-668.95,-2.786985098,-0.008111961,-498750.0805,90.08,0.03
20141224,23290.42,23290.42,0,-138.2266592,11.6384786,130.68,23337.65818,23088.637,678.84,23208.088,-698.33,-2.903940382,0.001576062,-465359.4532,89.91,0.03
