Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20120412,2522.83,2516.57,564884.09,-17.40951304,54.38396907,54.274,2543.100557,2505.8132,115.537,2525.0472,-13.311,-0.515182021,0.009061887,18736115.25,79.47,8.99
20120413,2575.05,2570.04,530926.43,-12.15184464,109.6278277,23.753,2546.658027,2509.1443,67.622,2537.172,27.514,1.077737824,0.040905205,20024818.88,79.62,8.96
20120416,2564.23,2559.78,408397,-8.405445248,98.68365799,26.417,2549.266215,2519.0587,54.214,2552.9516,18.602,0.727936694,0.050862378,-4922849.723,79.61,8.95
20120417,2572.36,2541.54,378154.67,-7.939993355,63.58911782,37.225,2548.563052,2528.9348,46.737,2557.3706,-5.26,-0.206505877,0.0342203,-69707650.53,79.68,9.28
20120418,2550.91,2546,586884.08,-2.856063885,106.7793158,60.223,2553.453047,2543.4357,80.12,2573.345,125.008,5.051032365,0.033491954,-90506.76161,79.32,9.056
20120419,2598.33,2585.3,464481.09,0.852337425,114.9502479,21.559,2557.510471,2551.7581,76.02,2578.469,152.934,6.259777449,0.029362233,-54725370.62,78.92,9.62
20120420,2591.51,2589.35,614463.79,6.203690732,119.0603162,38.024,2564.113188,2562.459,56.403,2587.746,171.94,7.003954134,0.05013364,90127858.3,79.15,9.52
20120423,2624.75,2599.11,586649.38,8.666310095,103.5810358,32.98,2568.106027,2573.5482,25.584,2594.1448,93.206,3.709201411,0.033096217,85848849.62,79.17,9.51
20120424,2594.8,2559.46,711395.58,10.40345848,78.93062283,80.831,2571.606977,2582.056,30.822,2606.7414,85.036,3.374672101,0.032565975,55560796.36,79.11,9.53
20120425,2598.23,2593.33,624680.53,13.33101966,94.35904705,38.111,2576.786313,2592.6514,84.107,2611.9578,130.844,5.243941637,0.02115545,79100780.49,78.95,11.99
20120426,2632.72,2617.09,589656.67,15.91127962,108.2748317,26.679,2581.995902,2598.7565,31.579,2619.044,111.699,4.432872924,0.019393218,133860857.1,78.88,10.034
20120427,2630.55,2623.6,482335.86,17.3263405,97.84543982,14.32,2586.201721,2603.3268,30.101,2618.9076,106.121,4.211090635,0.019843825,131643351.4,79.36,9.45
20120502,2660.67,2643.53,801486.54,22.81088859,174.7186515,71.792,2595.466985,2614.2711,56.648,2634.3974,113.051,4.398125454,0.052768655,170220275.7,79.75,9.24
20120503,2679.52,2675.81,593610.9,27.48859563,174.6589396,18.069,2604.614701,2629.2346,85.48,2651.7278,111.064,4.304048822,0.034036555,237926734.5,79.77,9.02
20120504,2689.62,2677.14,632180.86,32.78353311,169.4702016,38.893,2615.211301,2640.8317,111.013,2669.7056,141.835,5.510201069,0.044119418,274854089.7,79.86,8.99
20120507,2699.45,2694.32,685473.14,36.70987406,142.6634341,23.457,2624.979558,2653.0039,91.788,2686.9638,175.895,6.919870033,0.03346079,352459866.9,79.75,8.91
20120508,2717.41,2683.56,631108.4,38.67673521,105.7054779,34.263,2632.992553,2661.2316,77.629,2703.5556,109.208,4.200456324,0.038048574,382993981.3,79.34,8.8
20120509,2685.19,2655.32,584002.83,35.66056392,35.79491733,53.794,2635.327928,2666.3792,31.357,2698.361,61.458,2.367360334,0.019810996,349175664.4,79.88,8.8
20120510,2657.87,2649.38,469625.76,32.86714693,14.5196517,18.295,2637.412316,2671.614,-26.273,2691.5002,30.375,1.156332763,0.011750653,336520281.6,79.54,8.8
20120511,2652.31,2636.52,410061.43,28.68488409,-14.99470538,30.043,2637.365143,2672.7067,-54.601,2675.7078,30.879,1.184902139,0.002059223,270091762.8,79.55,8.82
20120514,2653.81,2613.35,520824.84,23.37552278,-56.65641796,42.935,2635.285987,2671.1114,-100.345,2655.259,10.668,0.40954122,-0.004045074,204393810.7,79.58,8.32
20120515,2597.64,2591.6,457672.71,19.09615968,-96.73208456,26.577,2633.580083,2670.2331,-100.404,2636.9106,-8.616,-0.328104829,-0.024636974,258688691.1,79.57,8.27
20120516,2610.16,2574.08,432802.74,12.11734061,-136.5842043,43.292,2627.967409,2659.3491,-134.469,2620.3372,-56.84,-2.15999547,-0.043421965,198638765.2,79.14,8.27
20120517,2577.96,2571.2,437283.89,9.646159395,-101.2232231,48.388,2626.631655,2651.5915,-43.572,2611.6828,-12.215,-0.465128322,-0.037533705,210212830.6,79.36,8.31
20120518,2595.55,2567.3,434221.24,4.411950075,-121.3977437,46.64,2621.616831,2637.4012,-83.238,2599.0946,-109.511,-4.080921577,-0.052911606,134563631.4,79.2,8.4
20120521,2572.37,2563.97,386020.9,1.31817411,-100.3388675,40.246,2618.34199,2624.3465,-49.686,2593.434,-104.287,-3.874653634,-0.044990691,136744033.9,79.05,8.42
20120522,2598.17,2597.6,427735.29,2.093589818,-40.02327931,40.371,2619.216562,2616.1874,11.991,2595.4642,-88.354,-3.253237718,-0.011284607,163433071.5,79.14,8.4
20120523,2621.79,2598.29,437195.31,1.827199392,-34.59963456,37.49,2618.992985,2612.1229,-0.505,2603.9086,-100.909,-3.712922836,-0.015183196,188663530.5,78.71,8.38
20120524,2613.1,2588.21,428440.66,-0.126128713,-49.71674582,42.205,2616.732701,2605.9275,20.613,2600.1722,-113.856,-4.202699331,-0.015797615,119303651.9,78.71,8.382
20120525,2595.26,2565.65,392730.04,-3.422586588,-93.55184292,36.523,2612.577491,2599.5461,-40.839,2599.9976,-84.411,-3.176314405,-0.016222691,100374361.2,78.76,8.37
20120528,2562.6,2545.34,563392.75,-2.648875958,-61.24761325,69.513,2612.778587,2599.4616,40.713,2605.4892,-42.525,-1.600360377,-0.001025837,85503691.95,79.16,8.55
20120529,2615.15,2612.56,721356.37,0.872451468,96.68574898,45.691,2616.404817,2602.8096,63.623,2610.155,13.937,0.52853389,0.028748094,175166783.5,79.21,8.36
20120530,2646.37,2636.52,518554.36,2.935662969,119.3651889,18.645,2618.867025,2609.5707,14.733,2615.2328,26.724,1.021741641,0.010716592,154872266.7,79.51,8.25
20120531,2623.16,2617.23,441074.69,3.703732799,83.54452057,28.363,2620.121784,2611.3807,15.173,2622.5892,14.668,0.560409021,0.022061198,123182905.5,79.56,8.45
20120601,2633.6,2623.29,441910.56,4.339551239,96.63267041,30.568,2621.348091,2617.2829,37.738,2634.5682,58.351,2.266368943,0.017382087,125031914.3,79.87,8.37
20120604,2598.73,2558.92,524785.02,-1.112654271,-99.52088481,74.078,2615.412654,2614.4624,-14.077,2623.4356,-54.916,-2.100888237,-0.02606978,97640472.98,80.13,8.36
20120605,2565.19,2548.76,377799.1,-5.386323497,-130.6763839,25.127,2610.024972,2607.5941,-55.847,2605.0332,-15.134,-0.58796197,-0.022174209,54503144.94,80.22,8.34
20120606,2564.23,2547.33,338576.94,-8.788208805,-110.3480144,26.405,2605.013165,2601.6473,-93.453,2588.0618,-29.83,-1.152970106,-0.014587748,6325595.012,80.26,8.38
20120607,2579.43,2536.26,348411.86,-12.56724477,-110.70521,47.781,2599.029435,2596.3397,-100.074,2570.0902,-85.341,-3.247961485,-0.012016231,-63505806.28,80.68,8.31
20120608,2558.84,2520.41,438564.26,-16.80914196,-131.9491557,38.719,2591.915108,2591.4623,-107.713,2548.3564,-92.54,-3.536287067,-0.034558603,-156167131.9,81.23,8.26
20120611,2529.6,2523.77,400982.6,-17.2338632,-87.13562016,41.655,2588.710336,2585.8199,-74.733,2548.2042,-36.995,-1.425483381,-0.034927989,-113298968.8,81.42,8.23
20120612,2543.77,2529.95,379366.76,-18.81306232,-89.371932,28.314,2584.088209,2574.7523,-18.848,2544.4714,-32.925,-1.279583445,-0.038633623,-64863558.67,81.55,8.17
20120613,2546.79,2539.63,450145.68,-16.60851391,-33.22117322,41.483,2583.759427,2568.5901,21.794,2549.1184,-34.053,-1.302372863,-0.019530843,-26453308.45,81.09,8.17
20120614,2573.33,2558.57,402479.34,-16.3046254,-29.26562065,26.144,2581.53672,2561.428,3.02,2552.7658,-90.433,-3.411466644,-0.027564396,-25310569.99,80.97,8.27
20120615,2565.19,2538.57,427860.78,-15.27182812,-36.47322303,41.598,2580.252651,2554.9336,25.87,2561.5108,-74.204,-2.808355581,0.003515502,24062269.16,81.65,8.25
20120618,2576.63,2572.99,356936.28,-13.23897752,15.25569835,25.164,2580.344018,2557.1522,56.883,2566.1002,-50.83,-1.931200186,0.008666471,-1828231.972,82.02,8.26
20120619,2577.36,2556.1,327005.53,-13.29754781,-20.89025573,25.109,2578.275159,2557.1301,0.356,2569.7888,-74.377,-2.824802753,0.000476819,9223381.031,82.28,8.2
20120620,2563.64,2549.44,298506.39,-13.67132741,-34.34302873,21.225,2575.830953,2556.6511,12.433,2564.1838,-6.415,-0.250681314,0.004084837,-38808063.06,82.4,8.22
20120621,2547.05,2502.42,353967.32,-17.03324217,-200.355571,50.192,2569.769434,2553.6512,-68.451,2554.5366,-46.657,-1.82336385,-0.004810783,-40360291.67,82.21,8.14
20120625,2501.16,2455.01,401067.35,-23.91378232,-280.6371965,57.177,2558.983583,2546.8701,-103.903,2532.2294,-100.883,-3.94474703,-0.039771877,-93409839.45,82.48,8.16
20120626,2442.56,2434.64,317340.08,-29.1598718,-222.1145747,30.48,2549.072289,2536.5351,-113.139,2506.97,-87.269,-3.432835703,-0.033565758,-122408183.2,83.07,8.14
20120627,2452.67,2444.34,300075.53,-33.5535901,-155.9974083,26.419,2539.36969,2527.2368,-134.017,2484.6848,-77.134,-3.055623891,-0.051708571,-122888287.6,83.08,8.14
20120628,2451.66,2425.24,305431.13,-38.32597235,-140.8858591,33.949,2528.546768,2511.7461,-132.892,2459.3084,-132.536,-5.180698638,-0.052605411,-128116337.5,82.89,8.1
20120629,2418.86,2417.49,379949.41,-38.76579352,-99.99748893,45.329,2522.172028,2501.8652,-90.999,2449.1938,-78.566,-3.092932857,-0.041448505,-68456734.71,82.56,8.22
20120702,2473.55,2452.99,405100.78,-38.37935377,-64.72223653,20.98,2516.749739,2491.5836,-46.947,2450.9378,-115.398,-4.471688374,-0.044930056,-126717258.7,82.79,8.15
20120703,2464.85,2457.45,386933.54,-37.36136987,-46.65979188,33.098,2512.175574,2480.3345,12.203,2453.699,-91.7,-3.581442271,-0.035136114,-178568192.6,82.18,8.14
20120704,2474.53,2456,344521.42,-36.441327,-45.7049254,25.341,2507.674948,2470.9643,10.004,2457.2438,-103.135,-4.016075986,-0.034353844,-180194381.6,82.26,8.15
20120705,2450.3,2420,347261.45,-38.06125549,-82.80657667,44.918,2500.312572,2458.7402,-16.825,2458.172,-150.842,-5.8438439,-0.032567267,-216852018.8,82.51,8.2
20120706,2435.06,2420.36,496106.05,-35.52679199,-44.59879304,56.875,2497.674612,2454.7831,46.885,2460.3724,-86.007,-3.361459161,0.00650971,-183222019.4,82.67,8.15
20120709,2455.89,2414.95,492233.02,-37.64958222,-84.07019621,57.661,2489.899507,2450.7349,-45.576,2450.532,-136.575,-5.350403959,-0.015837208,-176544350.5,82.42,8.12
20120710,2411,2402.37,355499.84,-39.6279554,-134.6329664,24.158,2481.976315,2445.914,-58.532,2438.129,-105.479,-4.198695558,-0.016545065,-173329076.5,82.19,8.1
20120711,2402.18,2402.15,376243.12,-39.22138218,-117.358072,25.641,2476.604476,2443.7517,-43.149,2430.2596,-30.946,-1.25975059,-6.47E-05,-130259377.3,81.85,8.09
20120712,2420.04,2404.58,567176.91,-36.57253557,-37.70516871,55.975,2473.992716,2446.0969,-15.738,2434.0218,-5.734,-0.233572242,-0.005049943,-73572097.14,81.59,8.08
20120713,2441.01,2438.98,367252.56,-33.96461829,31.98493033,29.011,2471.767981,2444.999,20.263,2429.6256,3.438,0.140487374,-0.005924377,-22300576.44,81.95,8.15
20120716,2452.6,2399.61,427718.7,-35.59487549,-107.4046314,52.985,2464.907316,2438.4483,-72.883,2426.3646,-25.998,-1.071760283,-0.027945645,-92569457.63,81.39,8.31
20120717,2391.9,2391.28,334243.29,-35.31220093,-119.1930031,30.648,2460.078143,2432.9963,-1.835,2427.8636,-47.411,-1.926014335,-0.02057593,-62566521.55,81.42,8.3
20120718,2412.06,2373.65,417517.88,-34.67762455,-119.0402138,47.131,2455.721654,2427.9379,7.629,2425.6162,-50.903,-2.064831063,-0.006597761,-97279269.25,82.3,8.22
20120719,2407.44,2401.29,469490.52,-32.98857896,-43.11933126,42.766,2452.73121,2427.3331,-1.25,2420.6444,-44.399,-1.798461633,-0.019530748,-58877797.3,82.21,8.18
20120720,2415.71,2392.18,376197.54,-33.35277881,-93.72368786,32.141,2447.562048,2419.9172,-50.726,2410.2088,-66.464,-2.69639692,-0.007276796,-82351736.16,82.44,8.14
20120723,2379.89,2357.51,323903.69,-35.89242509,-191.8170668,40.948,2439.740043,2414.8567,-85.202,2403.3488,-64.939,-2.671979987,-0.017149997,-111358551.4,82.39,8.14
20120724,2353.22,2352.8,303100.79,-36.63067302,-151.598582,39.55,2433.668801,2411.7853,-23.739,2395.707,-96.622,-3.907686359,-0.020440539,-65079319.75,82.55,8.13
20120725,2368.38,2357.47,248965.01,-38.06072285,-142.5166673,23.575,2426.660629,2405.2364,-54.118,2384.8566,-55.953,-2.315900922,-0.036378691,-58330333.52,82.72,8.14
20120726,2360.13,2344.7,313140.94,-39.75212118,-143.7312356,30.179,2419.120379,2395.0671,-66.847,2369.4898,-59.218,-2.460541504,-0.042089126,-43800980.21,81.58,8.28
20120727,2353.94,2341.29,310905.25,-40.49504441,-121.9630987,23.691,2412.452533,2384.9146,-75.214,2359.6204,-76.464,-3.15241106,-0.021095281,-11350197.77,81.87,8.166
20120730,2350.78,2334,304848.51,-41.67779003,-110.2702394,33.03,2405.151625,2378.5208,-62.662,2353.6928,-113.388,-4.629629252,-0.032477826,-38045437.29,81.79,8.24
20120731,2336.88,2329.51,320997.23,-42.35850765,-106.8538427,20.566,2398.272613,2370.3929,-32.509,2345.0788,-117.711,-4.803289599,-0.033720673,-38012126.62,82.17,8.16
20120801,2332.13,2331.95,314208.48,-40.35665954,-64.04597752,39.173,2394.499126,2364.8245,-17.341,2344.7924,-41.08,-1.711858537,-0.027088398,6594401.225,82.82,8.07
20120802,2354.07,2325.61,315161.59,-40.22445764,-90.03356758,33.043,2388.821305,2355.8805,-25.201,2342.2712,-79.319,-3.285517652,-0.026505813,-47594146.02,83.28,8.02
20120803,2340.25,2329.93,297697.85,-38.15837971,-67.74089583,24.222,2385.479942,2351.4087,6.249,2343.197,-60.598,-2.509925093,-0.004943708,-14978190.2,83.13,8.13
20120806,2350.12,2348.12,418206.65,-33.56214908,21.96928813,40.244,2385.492424,2353.4267,36.503,2353.1606,-38.711,-1.596776336,0.004032091,17380972.42,83.38,8.14
20120807,2383.26,2379.45,382854.89,-29.31842253,70.9924315,11.33,2385.814384,2354.7148,53.08,2364.3508,-9.582,-0.399507183,0.012051708,49420614.84,83.48,8.11
20120808,2390.96,2382.83,378104.51,-25.58590262,113.6424294,22.358,2386.19349,2357.686,56.873,2370.5796,24.364,1.030002566,0.017703192,70294207.15,83.63,8.1
20120809,2388.43,2378.85,356589.51,-20.62257901,150.1762729,33.288,2388.622681,2364.1072,53.049,2385.9432,35.708,1.502867013,0.025953477,62463358.03,83.29,8.09
20120810,2409.94,2395.91,347029.95,-17.45211659,128.8196692,17.511,2389.682521,2369.1715,64.869,2395.146,39.668,1.680788345,0.026651932,77784122.52,83.13,8.11
20120813,2394.5,2350.81,447835.46,-18.58395239,0.379682316,48.943,2386.087138,2370.7853,-1.806,2388.41,4.443,0.189266143,0.008082295,40474826.77,83.03,8.1
20120814,2352.66,2324.91,398500.66,-18.85329438,-60.03030126,32.941,2383.318459,2373.1947,-28.595,2382.0386,7.908,0.336638418,-0.000693193,11427293.41,82.98,8.1
20120815,2350.02,2330.15,305801.76,-20.87575555,-82.52646344,26.866,2378.39432,2370.4911,-57.258,2370.4026,-4.178,-0.17886859,-0.001399214,-46430159.89,82.91,8.08
20120816,2327.91,2317.06,259029.05,-23.17528204,-109.6738684,18.336,2372.801527,2368.9699,-70.125,2351.9966,-13.252,-0.568042995,-0.01447358,-70248679.75,83.49,8.08
20120817,2318.43,2295.16,260657.17,-25.20690784,-129.9989714,27.727,2367.151477,2364.9438,-98.224,2334.7416,-45.175,-1.915289714,-0.030237537,-32233544.1,83.77,8.03
20120820,2294.9,2279.95,274020.33,-27.44375532,-145.4498448,33.53,2360.926384,2356.5615,-97.963,2324.713,-33.094,-1.417373555,-0.036454429,-49685548.3,84.02,8.02
20120821,2301.93,2296.55,348951,-27.93303747,-90.00349285,30.824,2356.428919,2349.0445,-38.228,2316.0504,-40.034,-1.700869723,-0.031840388,-38373460.99,83.59,8.03
20120822,2315.14,2285.76,317084.12,-29.44328374,-104.1138343,31.618,2350.634355,2339.6236,-61.43,2308.8446,-90.025,-3.773666369,-0.048146121,-76513354.08,82.85,8.01
20120823,2298.18,2285.37,313353.42,-29.76345636,-88.97908532,26.286,2346.021464,2328.6735,-29.416,2305.3504,-86.674,-3.628238085,-0.040650884,-51195222.78,82.64,8.03
20120824,2295.68,2274.57,318695.91,-31.79083427,-103.4196505,27.633,2339.321991,2316.2661,-43.993,2297.7906,-114.118,-4.775221306,-0.03242187,-56055179.63,82.81,8.06
20120827,2268.49,2228.15,373861.91,-36.80396699,-152.6536372,47.526,2328.739326,2303.8934,-85.272,2283.0738,-183.496,-7.608574864,-0.054650456,-110844105.5,82.68,8.06
20120828,2226.9,2222,337736.15,-39.49798304,-142.3540886,28.599,2320.136628,2292.0329,-63.377,2268.0154,-161.34,-6.723197532,-0.039974009,-88481664.68,83.1,8.05
20120829,2230.2,2214.43,290106.48,-43.04094167,-148.5443984,25.683,2310.105901,2280.3528,-98.889,2251.861,-137.117,-5.829975454,-0.045202981,-92738398.28,83.31,8.05
20120830,2204.52,2188.72,354913.1,-45.60100395,-147.265635,34.471,2300.702482,2269.5228,-84.216,2233.6952,-145.646,-6.179253768,-0.044135318,-79336669.88,82.32,8.05
20120831,2205.57,2203.12,259649.86,-47.60575924,-117.507817,15.743,2291.575389,2258.662,-97.331,2219.5334,-126.747,-5.436017524,-0.042106397,-66665416.43,82.27,8.03
20120903,2201.12,2197.71,385485.92,-46.75919705,-81.54188219,38.855,2285.555733,2251.3201,-47.308,2219.5664,-91.301,-3.935947786,-0.036882003,-33453448.88,82.28,8.04
20120904,2231.72,2199.51,348526.88,-47.4745663,-81.0176712,35.366,2277.827282,2240.3905,-23.797,2212.7656,-109.069,-4.71450752,-0.03971927,-81639499.68,82.34,8.05
20120905,2199.74,2186.96,347518.24,-47.85554715,-91.91135377,22.574,2270.403255,2230.8194,-38.536,2209.7778,-101.913,-4.427558055,-0.044446201,-63080956.75,82.6,8.05
20120906,2204.44,2199.86,316958.84,-46.17692478,-62.73859193,18.823,2265.395612,2222.3818,3.009,2211.0684,-95.88,-4.144006383,-0.025422764,-57114755.59,82.56,8.1
20120907,2233.91,2233.91,945297.64,-36.40969728,91.56921409,123.699,2270.327363,2226.532,105.809,2233.5306,21.593,0.940631281,0.038397983,-20853616.74,82.43,8.09
20120910,2320.56,2313.57,653305.54,-27.58558802,135.2521821,20.924,2275.692947,2236.3782,121.798,2253.19,24.467,1.062766511,0.037931959,-20756785.14,82.54,8.07
20120911,2316.53,2294.82,462607.19,-21.53645867,102.1380687,31.846,2279.140286,2243.7261,83.521,2274.6866,36.213,1.591306675,0.041989887,-28678788.33,82.39,8.05
20120912,2325.93,2298.3,496225.18,-15.89906721,113.3085511,38.899,2283.038449,2254.2518,115.664,2298.7258,91.867,4.122916932,0.046852445,-61074010.2,82.55,8.05
20120913,2316.68,2298.37,420498.49,-13.02499621,87.43833464,27.167,2284.507263,2262.9609,98.586,2314.8534,60.05,2.682706616,0.040719856,-69085907.04,81.89,8.02
20120914,2324.01,2298.83,615718.14,-9.262211276,82.89074665,33.956,2287.462953,2274.0283,97.719,2314.526,100.728,4.547921406,0.037646909,-40980546.97,81.49,8.04
20120917,2312.06,2258.18,489847.34,-10.74261384,24.92812946,57.36,2284.7241,2277.0619,-58.474,2300.9338,47.335,2.14052827,0.024039439,-92255146.25,81.37,8.03
20120918,2249.43,2228.04,332286.96,-13.65198207,-31.44073769,30.663,2280.011233,2280.1451,-91.427,2285.6036,30.371,1.377452074,0.015821127,-82708070.74,81.62,8.01
20120919,2237.22,2229.49,343497.06,-14.89856992,-32.52596806,19.754,2276.794544,2284.7812,-65.654,2270.8366,17.867,0.801797189,0.012649161,-55386424.8,81.68,8.06
20120920,2236.19,2194.22,425457.79,-19.71679607,-82.37386601,52.015,2269.095159,2282.594,-124.12,2250.3346,-8.456,-0.383595225,-0.052317063,-91519412.51,81.34,8.03
20120921,2190.33,2186.53,381205.93,-23.01881603,-89.12769652,30.943,2262.42543,2270.7824,-99.398,2227.0388,-0.812,-0.036911188,-0.054843712,-87629456.31,81.54,8.03
20120924,2183.97,2172.88,375016.86,-24.03105599,-81.75613633,52.926,2257.957865,2259.6674,-100.026,2218.401,-2.307,-0.104020925,-0.041686239,-78601914.6,81.69,8.02
20120925,2209.98,2202.38,278770.19,-24.97800119,-73.31930036,22.958,2253.405116,2249.4938,-48.551,2213.384,-107.025,-4.618762728,-0.047376567,-58774646.9,81.25,8.04
20120926,2208.91,2181.08,274546.26,-27.45054229,-95.92918725,35.741,2246.879962,2235.9758,-50.348,2201.115,-141.775,-6.093483121,-0.049411323,-82012907.51,81.21,8.01
20120927,2186,2185.77,530169,-23.74404267,-32.26048057,81.406,2247.340632,2231.3014,5.481,2212.2682,-60.173,-2.602762242,-0.027563741,-12970343.71,81.34,7.98
20120928,2235.06,2234.32,578758.25,-17.26781598,36.18407709,62.71,2251.699239,2229.0578,97.155,2231.0768,-26.965,-1.162248914,0.015001923,77940851.95,81.23,7.71
20121008,2291.96,2258.11,355344.24,-13.83597096,47.37612618,47.07,2253.447311,2230.1927,70.991,2241.9844,-28.407,-1.235913944,0.01533664,47806534.69,81.11,7.22
20121009,2281.75,2281.75,525488.87,-6.992708097,106.2885788,57.673,2259.800615,2238.6845,104.641,2263.985,4.615,0.199305389,0.031860344,109081187.6,80.17,7.58
20121010,2314.59,2304.61,426862.38,-1.235590947,116.898682,21.141,2265.925985,2246.4726,113.963,2291.8302,65.412,2.895995714,0.055146105,121253394.7,80.17,7.7
20121011,2315.9,2300.93,413006.55,1.567251161,102.2610983,23.183,2269.412367,2257.1308,117.642,2301.9934,67.294,3.010595288,0.044937467,95384027.52,80.41,8.03
20121012,2311.28,2287.01,368741.45,3.904734281,91.69870051,45.14,2272.756999,2267.6776,52.814,2304.2784,58.295,2.595230421,0.038626081,62836469.87,79.89,8.04
20121015,2306.01,2278.46,286517.46,4.919882204,58.92649313,29.425,2274.861761,2275.6117,1.751,2309.239,98.906,4.504016711,0.036909925,78893081.87,79.69,8.04
20121016,2293.24,2287.59,320596.79,5.922805708,60.66531145,27.863,2277.080831,2284.4125,28.108,2304.84,99.099,4.506419325,0.049287648,84348613.87,79.26,8.03
20121017,2307.36,2280.82,333494.09,6.851753688,50.49882255,31.355,2279.340086,2296.0037,-19.354,2300.1772,85.287,3.849532118,0.021334291,54834416.12,78.84,8.05
20121018,2307.49,2305.88,506151,10.31535961,93.46773432,40.317,2284.743601,2304.4397,11.96,2306.886,125.923,5.697476284,0.018394514,22755928.28,78.95,8.05
20121019,2335.11,2328.73,359277.32,12.62371913,99.40852335,13.794,2289.288973,2308.3761,29.937,2312.4738,147.579,6.754524596,0.026759615,-3181168.691,79.19,8.05
20121022,2320.47,2315.9,343682.86,15.01608378,98.82856337,32,2294.270213,2315.5299,37.061,2321.8208,89.875,3.991398564,0.009154029,29396683.28,79.43,8.1
20121023,2340.89,2309.25,372212.72,14.36484715,62.92099,34.792,2295.966098,2314.7219,17.22,2324.6038,18.971,0.827305846,-0.005180462,6039688.206,79.37,8.1
20121024,2303.4,2302.17,375424.45,13.34805666,9.452172711,19.261,2297.091136,2313.0881,9.617,2325.999,37.725,1.66185474,0.002273181,42771370.98,79.53,8.1
20121025,2306.73,2288.6,443515.31,11.07988113,-51.1707433,34.316,2296.53379,2311.9587,-9.564,2317.0314,-28.918,-1.246381172,-0.005767768,38273469.07,79.65,8.08
20121026,2291.31,2237.06,409005.19,5.719870313,-244.9156346,56.117,2291.902667,2306.2963,-88.17,2300.1188,-76.21,-3.279094813,-0.020458791,52643227.59,79.82,8.07
20121029,2241.8,2227.65,275813.25,0.493755056,-233.0724952,20.493,2286.564699,2300.396,-96.616,2278.9712,-66.679,-2.895897692,-0.027112101,63416547.78,79.55,8.07
20121030,2236.32,2231.78,340831.25,-3.285084589,-160.301101,26.175,2282.118727,2294.568,-101.71,2264.5322,-64.649,-2.805299647,-0.026478147,52378765.25,79.88,8.07
20121031,2241.43,2233.68,371697.95,-5.016641753,-113.4284968,22.411,2279.518849,2289.9697,-57.257,2253.9404,-40.037,-1.744640298,-0.034783528,115375496.6,79.81,8.09
20121101,2256.61,2256.41,507617.29,-2.880800308,-14.8911104,50.809,2281.267911,2286.1504,-9.895,2255.2694,-0.278,-0.012096623,-0.014828058,147183539.3,79.91,7.89
20121102,2297.9,2284.72,398332.88,-0.465416836,17.70655535,24.947,2283.697062,2283.5808,15.535,2267.0428,5.971,0.25951809,-0.014869371,139002791.2,79.35,7.89
20121105,2302.74,2290.14,395103.72,1.041876959,24.44184225,28.096,2285.42877,2279.6096,53.973,2280.248,-34.197,-1.463864419,-0.00441032,137573239.4,79.33,7.81
20121106,2301.98,2260.51,392806.27,1.439216805,-16.5082185,43.541,2286.074221,2277.6225,56.352,2290.7128,-40.264,-1.726238708,-0.006748046,147202840.9,79.6,8.1
20121107,2288.76,2277.02,330674.03,1.359113073,-3.120371371,23.873,2286.210485,2275.5951,47.623,2297.2498,-54.087,-2.309838776,-0.001629686,102198741.5,79.97,8.1
20121108,2269.58,2245.4,354264.75,-2.077539287,-75.57680075,42.105,2282.324249,2271.0117,-9.415,2286.754,-66.672,-2.883640986,-0.001113035,20075365.82,80.11,8.1
20121109,2241.76,2235.23,305069.68,-5.103856215,-90.63555528,16.965,2278.381368,2270.3134,-56.96,2273.584,-66.855,-2.896941172,0.00226246,35117429.15,79.78,8.1
20121112,2242.96,2232.74,347216.85,-6.545308439,-69.61712816,21.961,2275.854381,2271.9128,-54.926,2263.5776,-39.391,-1.719200834,0.005313858,5273623.705,79.7,8.09
20121113,2250.84,2208.72,340837.04,-10.74371906,-114.7267968,43.125,2269.814916,2269.1686,-89.44,2247.6244,-35.467,-1.577778796,-0.018795292,-45032303.66,79.74,8.07
20121114,2213.09,2206,267587.9,-13.05946847,-118.5586453,19.128,2265.366828,2265.9976,-69.096,2234.7454,-12.744,-0.56998355,-0.032540372,-3977273.257,79.19,8.1
20121115,2210.75,2193.52,283191.51,-17.07721552,-134.1400547,29.594,2258.534083,2255.5715,-93.882,2224.389,-46.259,-2.065242723,-0.049051619,-16117672.37,79.06,8.1
20121116,2189.51,2162.98,302477.86,-21.33731688,-165.0171849,30.647,2250.791789,2242.6181,-68.165,2211.6522,-77.58,-3.440629407,-0.054147045,-18223784.46,79.36,8.08
20121119,2175.18,2149.54,269786.66,-24.61172887,-150.685846,27.702,2243.572095,2229.9286,-65.939,2196.2796,-122.899,-5.348355269,-0.051138946,-24081707.59,79.63,8.11
20121120,2180.21,2163.53,239489.16,-27.70269291,-114.6225579,20.807,2236.077705,2217.1961,-86.967,2186.7678,-141.893,-6.151144412,-0.053606003,-34747728.75,79.55,8.1
20121121,2165.41,2151.38,305084.82,-27.41432921,-84.1966862,44.081,2232.155638,2207.9352,-17.544,2181.125,-106.984,-4.647679288,-0.022494383,-55406291.51,79.91,8.1
20121122,2181.18,2169.66,229123.51,-28.26003481,-78.900356,25.239,2226.95472,2201.1493,-45.564,2177.9096,-114.66,-5.002168217,-0.028282084,-53771872.61,80.1,8.1
