Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20121017,8777.39,8758.7,1396659712,-76.76139088,36.68557885,135.88,8782.904029,8696.727,36.96,8633.338,-262.74,-2.897029426,0.006776774,13350245.86,79.06,0.13
20121018,8886.56,8877.17,1649948544,-50.98926052,126.5658548,185.81,8801.947454,8720.326,386.63,8720.554,-108.68,-1.195397039,0.01761911,15984372.7,79.36,0.13
20121019,8944.03,8940.38,1346882560,-28.63526368,139.0249118,76.52,8821.06484,8738.135,455.9,8814.266,95.98,1.077615727,0.015482056,21549104.13,79.63,0.13
20121022,8874.52,8867.79,1182583424,-10.1545509,112.7140547,163.76,8839.126284,8752.876,476.59,8900.822,60.84,0.67978641,0.026759268,20467649.82,79.55,0.13
20121023,9066.03,8970.5,1163075456,4.722754569,118.5182032,105.08,8855.804733,8777.342,436.32,8963.41,144.09,1.624435185,0.046373242,22030871.12,79.91,0.13
20121024,8896.41,8896.41,1329559552,11.54260638,79.53086098,147.39,8865.185234,8813.149,252.99,8992.96,91,1.026705629,0.045511095,20265408.4,79.94,0.13
20121025,8952.13,8941.85,1156453376,24.80325829,88.79988768,115.46,8883.281879,8863.991,248.65,9007.428,285.61,3.256822725,0.057544836,39836702.83,80.1,0.13
20121026,9058.93,8933.06,1320563328,25.1666379,65.12098115,142.53,8888.022652,8903.885,-49.8,8993.504,336.83,3.9183456,0.039754575,28899939.57,80.01,0.13
20121029,8958.79,8909.37,972539712,24.8677856,43.84809261,76.68,8891.957638,8939.026,-73.34,8977.23,382.56,4.47607169,0.025537162,25518031.67,80.24,0.13
20121030,8941.82,8841.98,1491965056,17.3813596,19.25726036,153.83,8887.197863,8953.093,-168.73,8942.776,307.86,3.607401818,0.004007021,7144576.22,79.93,0.13
20121031,8911.08,8905.44,1354846336,18.20297615,32.92182664,143.6,8891.1114,8965.267,-85.96,8937.574,350.36,4.084435289,-0.006074903,14980751.93,79.95,0.13
20121101,8931.71,8871.48,1406317952,20.12141675,19.98129019,104.6,8896.421742,8961.668,-7.43,8915.908,245.56,2.822103798,-0.006199265,6886531.853,80.04,0.13
20121102,9049.22,9031.43,1378898176,29.71938113,119.2900921,125.52,8911.164434,8966.522,-3.98,8939.54,244.67,2.77827299,0.00447564,18075240.98,80.56,0.13
20121105,9000.81,8984.69,1013910336,33.40804973,73.97366873,66.53,8920.333535,8966.195,74.38,8955.16,24.58,0.273632228,-0.000755471,21903389.63,80.71,0.13
20121106,8989.58,8957.49,1047479936,33.34147328,0.983613027,49.95,8925.554151,8962.285,45.81,8981.794,-27.53,-0.305797829,0.002323081,23059044.94,80.6,0.13
20121107,9030.56,8924.41,1309334016,32.72906754,1.839726811,107.91,8930.062327,8964.144,130.91,8990.714,-37.82,-0.419722752,-0.009089805,20246848.04,80.76,0.13
20121108,8868.42,8811.41,1064686272,21.04801953,-200.9742005,161.48,8921.213534,8942.339,-91.14,8968.77,-177.1,-1.964667055,-0.010736523,12068054.73,80.8,0.13
20121109,8742.68,8729.45,1040254336,5.310468875,-230.8296509,107.7,8905.631293,8924.793,-189.27,8910.046,-196.7,-2.196709961,-0.019233224,13231913.77,81.03,0.13
20121112,8701.28,8676.44,863085248,-13.55434111,-209.6021471,81.16,8883.80355,8899.503,-374.78,8843.846,-378.76,-4.182789999,-0.018722051,17884897.93,81.06,0.13
20121113,8710.52,8619.45,948644992,-29.40768978,-165.1505802,104.01,8862.588927,8881.41,-346.39,8781.026,-272.01,-3.044981227,-0.029931823,21433278.33,81.1,0.13
20121114,8660.27,8653.49,810024640,-41.19971292,-129.4167959,26.91,8843.745219,8855.054,-310.42,8719.394,-264.61,-2.963376913,-0.031535051,18169957.49,81.13,0.13
20121115,8703.82,8684.23,1613087360,-36.80736966,-50.51745213,164.99,8842.409484,8843.339,-143.17,8717.908,-12.26,-0.138656726,-0.024471839,41981437.34,81.03,0.13
20121116,8898.33,8898.33,1990784768,-17.43573468,66.78519891,202.63,8859.719057,8840.633,187.01,8771.22,95.87,1.073777845,0.001852804,53537510.27,81.2,0.13
20121119,9141.27,9135.29,1430526720,8.233959215,136.4877863,159.3,8887.669623,8855.209,395.6,8866.572,206.33,2.306169644,0.019452213,46981116.53,80.85,0.13
20121120,9198.42,9129.43,1336750848,27.4093153,116.8810554,71.42,8911.952516,8871.958,466.2,8962.89,91.42,1.010029587,0.018566847,31352146.44,80.89,0.13
20121121,9213.73,9161.21,1347281920,48.49257929,118.2453448,106.34,8941.530372,8896.921,561.47,9074.448,215.08,2.38780386,0.041785759,18907687.9,80.92,0.13
20121122,9336.32,9304.72,1473512448,75.96769975,148.722905,144.28,8982.032241,8949.886,702.07,9181.864,391.65,4.36371537,0.06503822,15818929.5,80.69,0.13
20121126,9466.06,9388.94,1515025152,98.39421635,145.5669541,121.14,9020.785361,9013.02,364.78,9254.82,551.79,6.243981374,0.075887161,-5817845.943,80.18,0.13
20121127,9371.13,9370.59,1367321472,117.5845161,113.9695006,79.13,9059.120089,9087.706,270.1,9308.84,665.7,7.601397643,0.080889922,8928090.712,80.36,0.13
20121128,9375.48,9308.35,1186685056,122.1098561,79.08158393,114.95,9082.856271,9152.436,165.71,9341.982,631.91,7.283056184,0.06914437,-4318784.742,80.3,0.13
20121129,9370.29,9350.4,1133084160,131.6450957,79.02753733,103.73,9113.144245,9226.051,178.36,9377.654,739.83,8.542035896,0.060756014,-9022834.761,80.18,0.13
20121130,9446.77,9380.25,1597777920,141.2156099,82.91885204,112.66,9144.845745,9287.68,79.21,9393.496,781.28,9.016784135,0.044659068,2531437.298,80.23,0.13
20121203,9484.2,9453.48,1100665088,148.0754076,86.53330825,79.81,9174.687103,9331.082,91.38,9407.344,628.46,7.117552991,0.032245104,2307622.607,79.9,0.13
20121204,9419.15,9406.03,1040818176,149.710686,66.23189095,52.15,9199.236903,9359.008,43.52,9409.176,408.3,4.524520842,0.030725813,14698731.96,79.66,0.13
20121205,9380.37,9376.97,1159334016,152.1878906,68.62043658,138.89,9224.913388,9391.628,45.54,9441.274,315.64,3.448411485,0.026013746,19173923.56,79.84,0.13
20121206,9535.69,9503.31,1231255936,158.4825906,108.3932844,96.59,9255.413065,9423.892,236.81,9470.13,402.52,4.402667063,0.01868591,19012714.88,80.23,0.13
20121207,9547.14,9522.13,1338275712,160.1907164,109.1521268,50.62,9281.315631,9439.951,126.51,9486.406,304.87,3.305712538,0.014531787,13117981.59,80.41,0.13
20121210,9584.46,9517.4,1151690368,160.2108068,107.775561,67.06,9305.356999,9454.432,87.74,9501.52,166.95,1.78235897,0.011585158,3197601.525,80.32,0.13
20121211,9510.6,9487.95,972127872,157.7283043,80.33531334,46.23,9326.305856,9464.634,67.14,9520.092,158.52,1.692360251,0.022778237,10892792.69,80.05,0.13
20121212,9606.25,9565.95,1293623808,158.4642547,131.112169,80.93,9350.606251,9491.945,149,9542.616,192.52,2.050497713,0.018846815,9932673.147,79.86,0.13
20121213,9681.2,9672.47,2120076032,170.0998369,212.2464313,185.59,9387.95137,9526.13,273.89,9582.13,319.43,3.38978914,0.030455529,27903877.81,79.92,0.13
20121214,9703.56,9687.7,2474465024,176.8651524,169.1018614,88.05,9421.24743,9555.285,192.4,9624.164,429.21,4.611021287,0.028690966,34341670.65,79.57,0.13
20121217,9895.68,9826.3,2136203264,187.4348423,196.913453,165.79,9460.069579,9592.355,301.49,9683.19,428,4.552765273,0.040332164,19912078.61,79.57,0.13
20121218,9848.87,9848.87,2603273728,201.0888747,171.228253,138.36,9504.159143,9641.41,389.26,9762.728,477,5.049751165,0.045769378,40729467.77,79.33,0.13
20121219,10025.4,10016.98,2774979072,228.4319613,190.7409062,237.39,9566.658273,9710.566,635.08,9878.516,702.22,7.424472784,0.060552734,65507588.94,79.35,0.13
20121220,10093.11,10028.65,2748358400,237.5933886,136.9863317,131.75,9611.674628,9759.983,457.87,9937.836,606.87,6.433846526,0.050993443,39131110.29,79.24,0.13
20121221,10145.58,9924.42,2565407488,234.1445537,98.2942211,250.64,9642.949425,9801.25,197.33,9978.336,471.22,4.976533556,0.040876011,-596013.304,79.58,0.13
20121225,10092.35,10030.44,1417382144,239.9470385,100.0830494,179.29,9684.584718,9855.887,251.24,10028.584,552.73,5.801483932,0.055039027,-6088598.069,79.67,0.13
20121226,10131.22,10107.34,1820658816,253.743663,114.6686815,150.24,9736.563316,9926.391,307.35,10090.054,696.61,7.30677855,0.063428853,19024029.82,79.6,0.13
20121227,10295.26,10288.85,2352480768,269.0498085,133.2015598,146.03,9792.412524,10000.543,162.58,10122.57,797.66,8.374101867,0.056209544,25124006.08,79.65,0.13
20121228,10406.36,10374.85,2027513600,283.7352523,131.4626902,110.65,9849.81895,10065.788,355.85,10193.74,813.72,8.492651433,0.063262012,14033017.73,79.68,0.13
20130104,10604.5,10602.24,2190104576,315.3751271,175.4464516,339.05,9929.656193,10160.843,748.05,10343.35,950.55,9.761685679,0.080391201,39708283.13,80.5,0.13
20130107,10743.69,10589.7,1877378944,329.4624919,143.7582978,153.99,9993.404175,10237.856,518.89,10447.128,770.13,7.835379006,0.063779542,13054848.51,80.22,0.13
20130108,10544.21,10463.43,2113620864,329.4897721,94.4235772,138.69,10042.41902,10296.361,277.7,10502.668,585.05,5.895892476,0.033085079,15570424.73,80.34,0.13
20130109,10405.67,10398.61,2149839104,331.3810056,81.64160723,222.09,10093.48101,10338.178,255.59,10553.786,418.17,4.115684422,0.050974754,26687711.37,80.54,0.13
20130110,10635.11,10619.65,2685036032,334.9950375,97.26249021,107.55,10146.73425,10399.509,257.46,10605.278,613.31,6.109073016,0.066892338,33876688.62,79.75,0.13
20130111,10786.14,10748.06,2365899264,345.8893926,117.0798937,177.79,10209.09956,10485.66,406.39,10627.97,861.51,8.667050299,0.066791216,42267606.95,79.55,0.13
20130115,10914.65,10851.66,2150539264,356.6662304,125.1038122,150.74,10272.90722,10565.556,280.07,10683.984,798.96,7.926096118,0.059630042,31959703.04,79.73,0.13
20130116,10806.41,10591.3,2260630272,338.8173571,56.45724996,287.78,10304.10082,10602.564,92.38,10702.46,370.08,3.617468007,0.026174385,2929226.502,79.79,0.13
20130117,10660.94,10432.97,2684985344,321.7059338,25.59503443,261.88,10333.19979,10631.23,31.07,10708.674,286.66,2.776911318,0.020213692,-4207436.017,79.67,0.13
20130118,10791.97,10787.12,2865534976,328.8569733,111.8344842,303.66,10388.44743,10683.042,260.66,10760.806,518.12,4.984233077,0.020634455,28567926.84,80.05,0.13
20130121,10941.45,10747.74,2073199232,317.5049162,83.94564607,193.71,10422.66577,10689.005,-53.83,10750.04,352.56,3.391571863,0.013838258,16544884.5,80.04,0.13
20130122,10765.1,10615.2,2480907776,301.9763824,40.80301816,244.22,10450.02427,10700.097,-91.64,10716.21,21.82,0.204152091,0.018848863,7845109.992,79.85,0.13
20130123,10575.6,10486.99,1988040960,268.5844384,-71.82275587,222.94,10453.54481,10697.99,-392.09,10693.52,-112.02,-1.056891162,-0.008657125,5799237.175,79.91,0.13
20130124,10441.11,10441.11,2111537280,250.0417537,-73.35527287,193.63,10469.48054,10702.22,20.43,10695.766,112.81,1.07355687,-0.002982359,11609710.42,79.97,0.13
20130125,10797.3,10790.95,2205926144,257.0572371,106.6978069,305.78,10513.02049,10729.621,317.01,10698.436,348.08,3.290425833,0.011447241,23081717.91,79.75,0.13
20130128,11002.86,10824.31,1982764544,251.4603967,90.54968358,178.55,10542.66711,10731.895,-88.99,10713.75,171.67,1.611525406,-0.005034433,21774303.23,79.79,0.13
20130129,10751.01,10751.01,2384619008,247.5928961,64.66638601,186.62,10573.52929,10730.659,118.98,10745.108,65.15,0.60315306,0.024504174,20254282.46,79.53,0.13
20130130,10913.97,10905.64,2028086784,261.4632828,146.2157186,247.23,10624.99793,10782.01,404.02,10870.5,312.38,2.891986998,0.045376306,13603512.33,79.26,0.13
20130131,11057.5,11007.77,2757181184,271.3219245,148.9118573,137.61,10673.91813,10834.912,651.67,10974.058,259.58,2.38604735,0.020232236,42282492.34,79.24,0.13
20130201,11193.72,11142.26,2782473728,280.1563369,156.0805713,99.18,10723.1964,10862.716,570.47,11026.996,590.9,5.574296916,0.039637791,62625489.59,79.21,0.13
20130204,11254.16,11194.74,3541120768,289.3902915,148.4123316,94.15,10774.35389,10913.977,333.7,11114.204,650.71,6.133195848,0.048881251,66990543.24,79.57,0.13
20130205,11105.24,11046.92,3851508736,276.3012213,76.35644637,213.43,10800.31256,10947.676,222.61,11150.244,133.62,1.224377594,0.050686526,34193375.91,79.52,0.13
20130206,11236.7,11232.05,3534255616,296.1489159,150.9676359,451.5,10863.49708,11045.352,597.03,11220.204,716.01,6.6619587,0.073525679,56869614.48,79.76,0.13
20130207,11406.32,11295.62,4043218176,299.814102,114.4492849,168.13,10910.50403,11118.972,243.12,11263.886,647.14,6.042429782,0.037898859,47555215.42,80.22,0.13
20130208,11179.97,11135.89,3280525056,283.002677,56.18605675,221.18,10933.61412,11141.623,14.5,11256.25,666.17,6.352347051,0.029484917,28313092.06,80.23,0.13
20130212,11346.72,11343.44,3011505664,283.8338091,101.8241632,307.48,10975.09087,11196.104,230.46,11278.004,882.13,8.411660543,0.044189876,51707625.63,80.04,0.13
20130213,11333.72,11196.66,2753267712,271.8604362,58.48087062,172.46,11001.40698,11234.573,112.75,11318.902,764.42,7.28922217,0.012217135,43776276.35,80.07,0.13
20130214,11273.4,11243.49,2800582656,263.83833,61.34061282,113.05,11030.53774,11253.906,168.62,11287.608,820.29,7.821977517,0.014912517,35432572.25,80.37,0.13
20130215,11239.21,11065.06,3462138624,243.9009153,-5.681879209,242.22,11044.18462,11257.423,35.17,11250.96,686.84,6.549448412,-0.001564603,16833233.57,80.46,0.13
20130218,11318.22,11308.83,2383088384,244.1707937,93.5381078,271.63,11078.82133,11279.076,216.53,11301.902,787,7.40993911,0.012931424,28037975.12,80.65,0.13
20130219,11336.45,11336.45,1899264896,238.7653617,78.23933603,76.41,11106.77549,11290.275,111.99,11302.546,445.69,4.078926295,0.028615043,44558945.49,80.47,0.13
20130220,11485.65,11440.1,2019665408,239.4626973,124.1190473,138.18,11141.20449,11332.411,421.36,11345.92,643.97,5.949293766,0.000395003,61222944.06,81.04,0.13
20130221,11404.73,11301.77,1962745856,224.5843966,36.93972936,166.51,11157.19739,11316.949,-154.62,11346.29,442.41,4.071237687,-0.004221159,53112315.76,81.37,0.13
20130222,11238.75,11175.67,2479105024,216.4955355,6.498995714,214.98,11178.9824,11319.836,28.87,11388.712,271.99,2.447284719,0.020444513,42532043.32,81.46,0.13
20130225,11564.55,11562.1,2408904960,229.7542849,201.5265764,276.58,11225.0336,11370.772,509.36,11439.642,523.86,4.703079185,0.025157513,86765371.92,81.8,0.13
20130226,11449.66,11374.83,2679515392,216.4872164,58.346839,287.69,11241.58374,11373.741,-9.06,11444.936,207.47,1.853844133,0.012931174,82999525.91,81.84,0.13
20130227,11418.56,11253.97,1932348288,192.0715106,-37.36490788,165.65,11242.76338,11373.997,-118.37,11402.074,-6.38,-0.056658985,-0.004714662,73803119.38,81.54,0.13
20130228,11396.73,11392.56,2172508928,195.1151428,102.7717941,309.78,11272.91544,11399.205,91.08,11452.12,512.44,4.638759039,0.033352193,74839042.97,81.96,0.13
20130301,11464.71,11464.71,1901113344,199.0271037,129.650049,183.92,11304.67397,11442.46,297.25,11496.208,142.63,1.24418275,0.017103524,68455937.87,82.27,0.13
20130304,11695.45,11613.59,2051926528,203.4862513,151.7724418,161.3,11337.78026,11466.902,266.35,11494.162,295.22,2.599438059,0.02402532,82536218.2,82.18,0.13
20130305,11732.57,11666.38,1988791424,207.1466519,136.9364416,127.13,11370.70119,11498.013,20.93,11551.09,530.29,4.754616629,0.018416649,59108841.19,82.03,0.13
20130306,11811.06,11803.09,2009298816,227.5027304,175.9093962,250.37,11424.18393,11544.412,533.46,11686.75,524.4,4.596826577,0.052223089,58268754.06,82.57,0.12833
20130307,12037.25,11946.01,2159764992,243.7152394,173.9680327,137.33,11475.98356,11610.307,714.11,11768.494,595.74,5.238499728,0.048641052,29919751.94,82.08,0.12667
20130308,12066.5,12065.09,3646009088,278.811248,190.0081225,315.54,11552.90131,11700.075,724.26,11903.942,815.34,7.109522962,0.05056327,66837447.74,82.74,0.125
20130311,12363.09,12300.83,3323240448,308.3502718,176.2775706,120.33,11628.725,11768.728,742.67,12043.294,1039.92,9.195402299,0.076948429,59897411.51,82.57,0.12417
20130312,12433.6,12314.81,3064969472,325.2480225,137.6226082,147.16,11694.06643,11860.328,662.52,12169.566,928.87,8.158044044,0.086143432,53281215.07,82.6,0.12333
20130313,12252.29,12234.48,1959424000,328.7855989,96.50551866,104.97,11746.02772,11958.897,556.21,12231.044,577.14,4.948673186,0.055581609,20798142.05,82.9,0.12333
20130314,12332.16,12248.65,1715065216,339.1005024,94.85054131,156.07,11806.51936,12041.08,448.92,12313.666,982.38,8.618268047,0.062579607,39686159.9,82.58,0.12333
20130315,12437.68,12434.47,2510108160,357.6574154,109.1522931,179.76,11878.3699,12136.537,592.87,12369.132,1306.98,11.61350172,0.07234007,69518939.3,82.14,0.12333
20130318,12365.44,12220.63,1958721280,340.9724052,54.42032358,340.32,11910.9661,12193.371,-62.99,12343.448,661.27,5.720645434,0.043956817,45168534.33,82.62,0.12333
20130319,12405.61,12401.12,1652453248,343.7659452,81.42582645,270.53,11964.03885,12271.849,119.18,12374.132,861.85,7.425657268,0.042986053,70101399.99,83.03,0.12333
20130321,12592,12586.06,1933384320,355.3956881,110.3251905,182.03,12028.00563,12342.191,396.03,12453.338,952.24,8.150332308,0.052835263,74865575.04,82.85,0.12333
20130322,12498.51,12338.53,1680262656,336.7521454,51.90509123,297.16,12057.57938,12379.236,-42.66,12444.806,406.26,3.404716789,0.004450287,71736358.2,82.37,0.12333
20130325,12507.61,12480.42,1698892416,334.8947585,90.07269108,255.83,12104.13944,12405.52,-14.49,12441.908,578.38,4.832688284,0.015734319,61892379.75,82.93,0.12333
20130326,12461.79,12456.04,1875418240,323.6529339,67.71580064,90.42,12139.13759,12417.777,250.99,12492.106,188,1.530493454,0.012573347,55164074.78,82.89,0.12333
20130327,12476.58,12442.39,1529164672,312.925431,54.99758517,59.87,12172.91401,12435.675,25.56,12497.218,144.74,1.172073965,0.020340505,64541517.61,83.21,0.12333
20130328,12457.13,12286.37,2045556736,288.3641632,-30.398244,207.42,12188.4422,12445.305,-132.27,12437.272,21.15,0.171744428,-0.003653122,63867935.81,83,0.12333
20130329,12405.53,12319.75,1815174400,270.7766837,-28.41618983,106.21,12208.39151,12446.977,-237.78,12449.148,158.25,1.292928072,-0.01297991,45591997.93,82.99,0.12333
20130401,12371.34,12133,1981590400,232.9402632,-135.4284602,264.91,12201.40375,12404.384,-203.51,12366.86,-246.17,-1.988257995,-0.007005367,3495202.671,82.73,0.12333
20130402,12051.57,11805.78,2744705536,190.1445461,-225.318544,329.24,12182.54911,12382.664,-543.03,12273.222,-557.52,-4.438517787,-0.037278748,8484808.861,82.89,0.12333
20130403,12112.09,12102.05,2350039552,183.0680778,-58.15753717,358.77,12199.65871,12372.061,-109.42,12246.904,141.57,1.158450915,-0.021644247,50278082.07,82.76,0.12333
20130404,12188.22,12075.97,3093806336,197.1627185,33.13202352,558.57,12241.07598,12371.946,162.92,12306.62,413.91,3.386977594,0.023428633,54360073.43,82.72,0.12333
20130405,12880.82,12831.1,4771825152,221.8412807,239.4307914,591.08,12297.51065,12421.457,362.02,12393.766,613.01,5.016189836,0.022377128,34009619.52,82.56,0.12167
20130408,13082.61,13080.29,3138987776,267.2824188,233.3573563,391.58,12382.7563,12486.07,698.8,12605.28,724.36,5.809645796,0.054649618,63577165.1,82.71,0.11667
20130409,13309.13,13151.73,2875507712,299.8193513,175.5153243,179.66,12459.86046,12558.143,856.39,12843.064,724.12,5.807720903,0.0529519,53528228.51,82.39,0.11583
20130410,13177.31,13177.31,3598406144,329.5350751,138.9739164,147.84,12538.74328,12637.577,890.22,13028.25,652.44,5.163469506,0.071655681,61871891.01,82.49,0.115
20130411,13444.95,13384.11,3684949504,369.8841455,138.6339806,261.03,12634.97344,12758.897,1414.14,13211.174,1210.63,9.81178471,0.084968367,97225712.36,82.25,0.115
20130412,13568.25,13402.86,3519725824,392.1744526,109.5707695,165.39,12715.94168,12867.62,1481.71,13341.474,938.68,7.481632269,0.100119094,43313922.59,82.1,0.115
20130415,13345.86,13257.86,3210406144,388.4584886,72.2924743,227.28,12769.24819,12981.684,913.46,13358.088,804.04,6.446957172,0.09583177,32856829.72,82.3,0.115
20130416,13023.91,13004.46,3216100352,376.7950013,47.00492931,307.77,12812.31408,13103.485,28.85,13363.906,727.65,5.82409341,0.064988383,78239041.07,81.83,0.115
20130417,13330.5,13318.69,2774400512,376.2421836,65.211764,176.06,12866.65464,13205.554,190.54,13382.858,1046.93,8.48681416,0.055918415,99039819.74,82.65,0.11417
20130418,13272.22,13200.85,3049725696,358.5329141,45.54316902,182.04,12900.31325,13264.107,-68.06,13317.04,822.16,6.631440299,0.029230556,84331468.07,82.56,0.11417
20130419,13268.43,13186.89,2360092928,348.2631113,42.37192472,151.86,12939.94818,13312.391,-232.68,13283.308,1181.46,9.735954288,0.00930351,67335006.06,82.75,0.11417
20130422,13537.17,13529.44,2462254336,356.3419483,104.8710668,295.1,12999.79787,13349.969,83.23,13341.85,1564.94,13.03744013,0.027712982,95282241.89,82.65,0.11417
20130423,13545.6,13505.53,2402127360,355.5218696,103.3538445,79.82,13050.25998,13383.699,253.99,13403.492,1167.45,9.443707431,0.017851164,78989905.58,83,0.11417
20130424,13687.28,13686.78,3074476800,375.8611029,179.7106742,313.81,13125.80284,13439.232,622.02,13495.606,650.87,4.933602879,0.021259136,96479307.84,82.95,0.11417
20130425,13887.53,13827.96,2944847360,394.1038514,178.8447704,146.3,13202.01971,13476.924,543.19,13636.808,733.73,5.561783913,0.031662894,118886334.3,82.78,0.11417
20130426,13978.98,13852.2,2483024896,400.5589524,145.2014331,131.67,13266.9826,13516.823,664.06,13750.338,596,4.48520597,0.043824856,95206883.39,82.49,0.11417
20130430,13854.82,13778.75,2375490304,399.1952971,104.7504391,118.31,13323.54235,13575.343,640.79,13808.836,572.73,4.310087273,0.046131337,94227028.63,81.72,0.11417
20130501,13837.72,13782,1854219648,388.6708913,78.85477002,78.86,13368.85736,13633.134,579.28,13862.776,511.22,3.847192946,0.030179682,78505911.64,81.62,0.11417
20130502,13727.25,13637.96,1799195392,367.5951786,40.60887208,161.39,13399.82714,13664.249,377.56,13832.892,144.88,1.06929138,0.034611408,88357289.24,82.23,0.11417
20130507,13960.04,13951.81,2172447744,385.6789345,130.0231137,502.34,13474.15217,13760.266,336.78,13883.724,958.8,7.251857589,0.060912932,109219337.6,82.28,0.11417
20130508,14196.2,14186.83,2525950720,403.8638835,150.6948231,241.14,13551.44149,13857.187,359.61,13964.036,902.8,6.745927076,0.050212485,137452286.6,81.9,0.11417
20130509,14366.95,14191.48,2683070208,405.9935857,127.4115856,218.34,13612.39754,13919.498,307.35,14030.16,971.41,7.347994375,0.046635728,120270344.5,82.68,0.11417
20130510,14449.24,14426.74,3124888320,436.2254198,168.6754697,445.33,13707.17301,14027.287,913.5,14191.798,1291.06,9.695204739,0.052307233,121224759.1,83.1,0.11417
20130513,14759.5,14727.7,3872133376,468.8738889,173.2056621,241.47,13809.55749,14121.162,1088.17,14409.432,1213.84,8.946100379,0.057916239,103752875.2,83.2,0.11417
20130514,14822.56,14755.08,3046740224,487.212104,138.9615446,84.71,13899.92534,14204.396,1064.38,14525.068,1228.77,9.08205312,0.059240081,86390373.18,83.62,0.11417
20130515,14962.34,14956.38,4350121472,522.9592285,151.1751761,350.41,14013.84007,14325.586,915.79,14687.136,1252.57,9.048099247,0.08182085,100718289.8,83.79,0.11417
20130516,15146.05,14879.51,3751075072,540.316785,122.4670494,276.21,14111.30673,14443.224,751.55,14856.288,1111.16,7.97898619,0.082321623,104632287.5,83.74,0.11417
20130517,14926.42,14902.3,3144694272,555.8059614,106.1755985,255.02,14209.09847,14577.101,946.64,14962.404,1253.99,9.031822664,0.095393616,103763926.4,84.21,0.11417
20130520,15260.61,15245.8,3680932096,579.3718293,120.7893772,243.62,14318.78529,14743.778,753.27,15078.124,1666.77,12.17149943,0.076855973,107629507.5,83.82,0.11417
20130521,15264.79,15264.42,5141071360,592.8447819,106.3370629,123.95,14419.9505,14863.856,598.81,15202.644,1686.98,12.31908188,0.071213092,173525145.2,83.84,0.11417
20130522,15440.69,15432.64,4768370176,616.2875251,121.941649,325.61,14534.93235,14998.013,868.84,15308.89,1933.22,14.1172364,0.091876631,220976507.5,84.29,0.11417
20130523,15739.98,14483.98,5951827456,536.4293036,30.50089136,1458.62,14530.07975,15027.263,-612.05,15198.238,303.74,2.141994776,-0.008458645,149084774.9,83.75,0.11417
20130524,14731.75,13981.52,4611826176,477.9974856,-56.00048995,1025.98,14537.92453,15027.754,-424.79,15093.104,326.76,2.287323888,-0.011484074,125278988.4,83.65,0.11417
20130527,14373.82,14027.42,3073859584,389.2933833,-123.5792209,585.03,14500.27934,14963.798,-995.47,14849.472,-48.83,-0.344079687,-0.041723301,114189128,83.64,0.11417
20130528,13943.62,13943.62,3362676992,328.8672818,-114.1728981,456.16,14482.34607,14919.154,-1048.83,14635.664,-295.56,-2.023338632,-0.051937496,133875974.3,84.26,0.11417
20130529,14492.55,14243.49,2970254336,278.9322189,-90.88084583,268.79,14467.49978,14842.197,-1054.56,14375.504,-455.75,-3.083097859,-0.047267983,106169648.3,83.62,0.11417
20130530,14072.9,13555.66,3216030464,177.8042669,-168.0001249,770.8,14383.83599,14697.376,-2038.23,14196.514,-1169.39,-7.923544661,-0.102330408,82285069.37,83,0.11417
20130531,13804.23,13681.39,2805021184,111.3452245,-124.915302,327.53,14325.8078,14561.018,-709.44,14028.932,-1321.49,-8.753890924,-0.103267341,48097100.72,83.27,0.11417
20130603,13551.36,13261.82,2822702848,17.10654202,-142.6656375,512.72,14224.47563,14351.119,-1350.63,13852.766,-1775.42,-11.80682093,-0.137780199,13189609.31,82.67,0.11417
20130604,13186.6,13060.94,3782538240,-35.22891055,-116.0116124,549.31,14158.69319,14166.393,-608.89,13697.122,-1604.36,-10.59814561,-0.133964623,54981736.68,82.75,0.11417
20130605,13566.75,13011.16,3037026560,-117.2239357,-113.0902722,700.26,14049.75765,13905.154,-1297.11,13434.804,-2345.94,-15.2722415,-0.101429994,29833966.52,82.56,0.11417
20130606,12925.29,12862.02,3139544064,-188.9719019,-118.2657712,376.51,13940.63977,13747.158,-1422.44,13297.802,-2477,-16.10426357,-0.116916054,39385797.87,81.62,0.11417
20130607,12706.41,12548.2,3244524800,-245.1443325,-114.058617,558,13839.39122,13573.666,-711.5,13118.4,-2749.73,-17.59572695,-0.089454239,53528157.71,81.69,0.11417
20130610,13141.85,13141.37,2413888000,-235.5719139,-53.91947866,636.67,13808.42063,13510.821,-74.83,13168.876,-2113.06,-13.52162823,-0.055742113,58076202.45,81.7,0.11417
20130611,13504.77,13296.31,2601579776,-241.0691709,-45.22785786,288,13761.67771,13411.385,-271.41,13125.648,-2309.64,-14.77955828,-0.070417954,31532960.45,81.07,0.11417
20130612,13087.66,12994.08,2055121664,-244.8864615,-62.20951831,338.64,13716.69127,13307.671,-299.71,13180.538,-2337.94,-14.96065209,-0.02205529,65333826.54,80.93,0.11417
20130613,13038.02,12415.85,2408816896,-312.4093364,-137.5133495,873.47,13595.614,13193.306,-1329.16,13088.81,-2038.6,-14.07486064,-0.096493966,19278461.38,80.7,0.11417
